ETH Address, Stake, Tier, Participation Weight
0x3bd2...5e17,250,5,1
0xdbbc...6399,1001,3,4
0x61f2...0745,1001,3,4
0x81ce...8cf1,500,4,2
0xddda...9fd0,506,4,2
0x8a42...be70,150,5,1
0x090c...5f2c,1021,3,4
0x46ac...580e,150,5,1
0x0ebf...cced,385,5,1
0xc5a3...96f7,152,5,1
0x4f2e...4360,1150,3,4
0xa538...8c0e,331,5,1
0xc1d7...5ced,500,4,2
0x1671...3aba,672,4,2
0x9132...d650,502,4,2
0xbb0d...755c,500,4,2
0x9459...4751,1006,3,4
0x0a5c...cc22,1511,3,6
0xf27a...e127,155,5,1
0xf8d2...9e71,505,4,2
0x1644...e7c7,1031,3,4
0x495e...d23b,175,5,1
0x8af6...52a3,1009,3,4
0xa1fb...6492,1015,3,4
0x760e...e8fe,1006,3,4
0xb677...7add,1012,3,4
0xeb42...ba24,500,4,2
0x794c...7bbe,150,5,1
0xb00f...0791,1038,3,4
0x0f9c...b328,500,4,2
0xaf0e...cbe1,1000,3,4
0xa8ea...cc22,1000,3,4
0x58f7...4c60,1050,3,4
0x5967...a437,1011,3,4
0xeb35...a5ac,2582,3,10
0x833d...29bf,1074,3,4
0xbbdd...9f3a,539,4,2
0x2b50...6784,1028,3,4
0xab61...b14e,508,4,2
0x0ed4...3481,500,4,2
0x8b82...fd1b,153,5,1
0x7af5...40ec,154,5,1
0x4f24...3c59,1010,3,4
0x6eb4...03e4,2000,3,8
0x622d...056e,170,5,1
0xaf7c...494f,150,5,1
0x3667...f4b8,158,5,1
0x1c52...f8b6,1008,3,4
0x552c...3fb0,1010,3,4
0x5b5d...9c27,513,4,2
0x0e26...dadb,1001,3,4
0x705a...635d,1000,3,4
0x644c...b31a,1002,3,4
0xc464...8e5f,1071,3,4
0x9878...d0e3,1030,3,4
0x9ed4...c56d,600,4,2
0xcd10...2fa9,525,4,2
0x03a0...3184,1009,3,4
0xc627...ca7e,1250,3,5
0xb114...7bde,503,4,2
0x0770...b916,1115,3,4
0xbce5...0150,1000,3,4
0x2239...8d3e,152,5,1
0xb2e2...0175,1000,3,4
0x1d97...0702,163,5,1
0x69cb...e3f2,2100,3,8
0x79f9...0b84,1001,3,4
0x07b8...89b6,1500,3,6
0x2dc4...35e7,503,4,2
0x7a71...ef5c,153,5,1
0xd98a...2101,169,5,1
0x9d98...246c,1001,3,4
0x77d2...eb8a,1250,3,5
0xe7b3...5f5c,1000,3,4
0x0451...44d7,1501,3,6
0x8ed4...1786,1003,3,4
0xb96e...581b,554,4,2
0xb17d...d97e,1001,3,4
0xd2c7...4e43,272,5,1
0x5142...5013,503,4,2
0xce6c...6894,1000,3,4
0x5be2...f5bf,151,5,1
0xadab...c47e,1004,3,4
0x9bb9...0d34,1309,3,5
0x0584...ad8c,1004,3,4
0xd1fe...eae9,1010,3,4
0x8d05...c039,1011,3,4
0xf69c...d7ee,200,5,1
0xef00...c97d,1013,3,4
0xd3ae...77e7,1004,3,4
0x9279...bec9,500,4,2
0xb07a...6d3c,1003,3,4
0x42bb...0a2b,1000,3,4
0xaee9...f049,500,4,2
0xd0f5...7912,1015,3,4
0x769c...19ec,155,5,1
0x3562...a82a,500,4,2
0xd114...b6c4,1369,3,5
0x4047...697b,150,5,1
0x65f5...6b31,572,4,2
0x7dba...9e2c,1000,3,4
0x0cbf...d692,1109,3,4
0x0e81...0ba6,156,5,1
0x9057...9185,170,5,1
0xbccb...ed91,150,5,1
0x97d3...a281,501,4,2
0x796b...180c,151,5,1
0x2b67...358f,1010,3,4
0xc32c...e8eb,1003,3,4
0x3bcf...1798,154,5,1
0x04c1...a1aa,1021,3,4
0x5821...f1f6,1002,3,4
0xb52f...9787,500,4,2
0x844e...b353,502,4,2
0xaaab...bf32,150,5,1
0x7463...0124,1046,3,4
0xf7e1...38f6,1005,3,4
0x6ee7...e89c,614,4,2
0x38ab...a68f,1024,3,4
0xf710...439e,150,5,1
0x0be2...3d71,1000,3,4
0xbf5c...c282,159,5,1
0x3048...fb45,187,5,1
0x7e1f...962c,1072,3,4
0xc73f...3258,1010,3,4
0x72c5...9b76,221,5,1
0xcee4...68aa,1005,3,4
0x6398...7603,155,5,1
0xf78c...b3c5,648,4,2
0x5ffc...aa6c,1000,3,4
0xbd84...6a35,1000,3,4
0x4f83...e1b6,1013,3,4
0x5dcf...ded7,1057,3,4
0x3600...f962,1080,3,4
0xea1f...3304,150,5,1
0x7ef4...5370,1554,3,6
0xcb85...a39a,1466,3,5
0xd24d...53fa,1002,3,4
0x6f03...ce37,512,4,2
0x1150...e5a8,500,4,2
0xee3a...b094,1056,3,4
0x1a67...10b1,1000,3,4
0x64a2...e289,502,4,2
0xd5a2...9854,1000,3,4
0x42f3...4bb4,150,5,1
0x5948...f6a8,1000,3,4
0x9f94...e272,1000,3,4
0xbe20...a76d,150,5,1
0x6d9f...ec2e,176,5,1
0xaaef...3752,1019,3,4
0xe415...f70d,510,4,2
0x622a...49c8,1001,3,4
0x0a51...5773,1180,3,4
0x5602...6791,1005,3,4
0x9de4...0116,507,4,2
0xb1c7...38e3,1000,3,4
0x9f2a...994b,150,5,1
0x0d0d...3bb7,150,5,1
0x5c5d...bcb4,515,4,2
0x64c8...9100,507,4,2
0x0b44...654e,1006,3,4
0xb804...8237,1000,3,4
0x4021...eeb2,150,5,1
0xbfad...ad6c,1000,3,4
0xe3b7...393f,155,5,1
0x573f...9ce1,150,5,1
0x302d...5ade,501,4,2
0x623b...7eb3,177,5,1
0x9003...76d2,154,5,1
0x6099...615d,1000,3,4
0xcc05...2835,1000,3,4
0x9ca3...b36a,154,5,1
0xad3f...6606,519,4,2
0x3284...4725,163,5,1
0xf57d...df8b,549,4,2
0x4e66...db70,150,5,1
0xeaf5...0fe1,500,4,2
0x0177...7f45,375,5,1
0xf50e...c8e0,157,5,1
0xa099...dbce,1000,3,4
0x602b...dcd1,501,4,2
0x0f3a...5353,1002,3,4
0x6a5f...ccd4,1000,3,4
0xf890...837a,1489,3,5
0x53cf...31e7,1002,3,4
0xa1f9...9609,1201,3,4
0x1917...53b8,1000,3,4
0x5061...350e,152,5,1
0xe859...05af,501,4,2
0xae4f...8373,150,5,1
0xb690...f7f4,1010,3,4
0x3dc4...51cf,501,4,2
0xa63e...d068,166,5,1
0xd039...2831,576,4,2
0x2804...ea94,1000,3,4
0x11ee...f939,1006,3,4
0x6437...c60e,1000,3,4
0x4cad...f9be,1009,3,4
0x38ed...7314,150,5,1
0x076a...bf30,1004,3,4
0x1536...221e,152,5,1
0x6229...c742,1002,3,4
0xba5b...b7cf,162,5,1
0x01eb...f6c9,1001,3,4
0x43d9...1e62,1001,3,4
0xd8bf...25a4,1524,3,6
0xf813...9797,510,4,2
0xfde6...408b,1002,3,4
0xed1e...8361,1028,3,4
0x86de...cd92,150,5,1
0x5713...c1e5,300,5,1
0xd686...7b45,1006,3,4
0x360f...cc95,1000,3,4
0xf9f8...5974,1001,3,4
0xb132...3ec5,1000,3,4
0xc287...08ed,1012,3,4
0x83a3...a3be,1057,3,4
0x8011...d0bb,150,5,1
0x5a05...888c,1005,3,4
0xa677...bf0d,1009,3,4
0x1942...a5bf,151,5,1
0xee5e...d4b4,512,4,2
0xe1d6...df90,505,4,2
0x3aab...f261,153,5,1
0xa674...504c,1010,3,4
0x531c...83d1,256,5,1
0x4bf0...8e01,150,5,1
0x2278...05c2,1007,3,4
0x5d12...d317,500,4,2
0x08d4...e7d3,813,4,2
0xd4f1...b713,1021,3,4
0x3958...f104,150,5,1
0xc6f2...5c99,264,5,1
0xdc05...a5e4,195,5,1
0x9054...3e47,1021,3,4
0xccd9...f58e,515,4,2
0x9702...7664,161,5,1
0xd915...83fc,500,4,2
0x12cf...041b,508,4,2
0xbab5...74c5,1018,3,4
0x4b05...7b5c,1250,3,5
0x59fa...8832,150,5,1
0x2e26...f47f,1000,3,4
0xb223...9f2c,150,5,1
0x00e9...d60a,1000,3,4
0xc583...5d5c,1008,3,4
0xea70...6f08,153,5,1
0x570c...e9d0,1049,3,4
0xd624...d0c1,151,5,1
0x2703...965e,165,5,1
0x855e...3cc6,517,4,2
0x9a33...34bf,1006,3,4
0xe73e...0f6f,166,5,1
0xb10f...cb11,1026,3,4
0xb61a...ac73,1000,3,4
0x3d39...568b,500,4,2
0x0052...52c1,500,4,2
0x3278...f1d0,150,5,1
0x972f...661f,1000,3,4
0xefb9...5ea0,1153,3,4
0xd6a5...ba07,501,4,2
0xc554...df5c,161,5,1
0x27d5...05d7,1000,3,4
0xf030...6a76,1021,3,4
0xaa97...b82d,150,5,1
0x5bff...9ef5,163,5,1
0x45bf...4513,1000,3,4
0x087f...554b,1328,3,5
0x159d...02fd,1022,3,4
0x1e9b...72d4,501,4,2
0x8b01...fa66,1000,3,4
0xf7fd...5901,153,5,1
0xdc88...51f4,1002,3,4
0x6621...994b,201,5,1
0x0b4f...5be1,151,5,1
0x88d4...666e,155,5,1
0xb0f7...b223,1057,3,4
0xc619...5f0c,157,5,1
0x8c43...872a,1021,3,4
0xbd28...09d0,1000,3,4
0x71b0...1e3b,1431,3,5
0xbcb2...3729,1000,3,4
0xa275...6335,1007,3,4
0xa6c9...2165,2819,3,11
0xe54f...40a6,1117,3,4
0xd146...c955,1331,3,5
0x127c...5811,156,5,1
0x3707...2860,300,5,1
0xa244...0557,160,5,1
0x7591...c6e2,1001,3,4
0x1fa2...4869,625,4,2
0x2663...5aeb,1027,3,4
0xd145...4745,200,5,1
0x86ab...c508,533,4,2
0x511e...ad88,1000,3,4
0x5775...52fb,153,5,1
0xdaab...4363,501,4,2
0x7f70...2854,155,5,1
0xbf27...241c,1000,3,4
0xbe43...5e0b,1514,3,6
0x0466...be97,546,4,2
0xde44...3448,155,5,1
0x405a...d179,1366,3,5
0x52bf...01b8,1007,3,4
0x514a...a250,1001,3,4
0x2ad9...8d14,1010,3,4
0x5cad...a5bd,151,5,1
0xd37f...fb75,276,5,1
0x5722...9e5f,1001,3,4
0xa788...ecd4,1018,3,4
0xbf86...74cb,1000,3,4
0x3806...02e7,1007,3,4
0x00ed...c2b6,502,4,2
0x7b76...95f0,1001,3,4
0x4689...7d9e,1000,3,4
0x69cf...1b6e,510,4,2
0xcf73...77e5,500,4,2
0x52c2...fac9,150,5,1
0x4ff3...562a,1002,3,4
0xbefc...db98,1036,3,4
0x006f...60ee,152,5,1
0x3bb1...b618,1000,3,4
0x0b6c...f28f,1391,3,5
0xb1c8...7eae,500,4,2
0x43ba...7162,1014,3,4
0x97a1...ce92,150,5,1
0x2099...c80c,153,5,1
0x4b54...36a0,503,4,2
0x4627...bba3,1029,3,4
0x490e...4d0a,503,4,2
0x38e8...2d08,150,5,1
0x8e2b...6c01,204,5,1
0x9adc...d9eb,549,4,2
0xc06a...99a0,1656,3,6
0xe232...f822,500,4,2
0xfe6a...14f4,301,5,1
0x2ddb...179b,160,5,1
0x6d34...e4a4,515,4,2
0x9264...e2d8,1001,3,4
0xf77f...4dfa,504,4,2
0xd6f6...bb89,153,5,1
0x3d34...bcc7,500,4,2
0xc874...2a4e,592,4,2
0x2d6c...0116,155,5,1
0x31f6...7f4a,150,5,1
0xb8c9...082e,1800,3,7
0x0e4f...e6f8,164,5,1
0xb117...1432,520,4,2
0xd933...5d30,158,5,1
0x45aa...be94,1789,3,7
0x9aba...872a,1026,3,4
0xc2cb...6a78,1001,3,4
0xd7bb...0b9c,151,5,1
0x5072...9de1,1069,3,4
0x9424...d9dc,1013,3,4
0xfc70...4507,1033,3,4
0xfaf2...d1c6,250,5,1
0xb6fb...bb62,1032,3,4
0xe3f7...86dc,1010,3,4
0x76c0...7bdf,1045,3,4
0x0972...3913,1008,3,4
0x9230...88e2,180,5,1
0x3fea...f831,500,4,2
0xc022...9a08,524,4,2
0xde78...9c71,1023,3,4
0x8131...97bc,500,4,2
0x7e50...e5d3,1100,3,4
0x7422...b8a7,500,4,2
0x85b8...c928,1095,3,4
0xa6e0...01d7,1006,3,4
0x93cf...f568,1010,3,4
0x1efa...9253,179,5,1
0x3a73...4ad7,1028,3,4
0xd166...61ec,1001,3,4
0x25de...897c,150,5,1
0x3c02...71ab,200,5,1
0x1bd4...878a,150,5,1
0x896b...d2c8,505,4,2
0xf4c4...ef5c,150,5,1
0x7e8e...897f,1000,3,4
0xb7e0...7c5c,1003,3,4
0x4ce7...4244,365,5,1
0x2888...3eda,513,4,2
0x6baa...ef14,153,5,1
0x35a2...4b81,1503,3,6
0xe1d2...55be,500,4,2
0x2f67...03b9,500,4,2
0x1293...0b2e,553,4,2
0x696a...a56c,500,4,2
0x2c23...3bd0,150,5,1
0x1ffd...6854,150,5,1
0x869d...2c84,500,4,2
0x8635...ae37,1005,3,4
0x1dab...4daa,1011,3,4
0x9b8e...6f68,156,5,1
0xf20f...1906,1006,3,4
0xc24d...27e8,1000,3,4
0x497a...f06b,1498,3,5
0x1e59...86b1,228,5,1
0x78bb...fc30,1064,3,4
0xc600...127e,1008,3,4
0x4e7d...34e0,1000,3,4
0x6cbe...0df0,1002,3,4
0xd71a...9e22,1010,3,4
0x7367...1907,1000,3,4
0x5cba...53ba,1021,3,4
0xaf9b...ec96,152,5,1
0x9121...39f5,510,4,2
0x54ad...5a27,507,4,2
0x95f4...3b04,1008,3,4
0xc0af...89ee,152,5,1
0x34ea...f448,199,5,1
0x5087...76ec,150,5,1
0xc675...9a84,150,5,1
0x242f...5d18,1000,3,4
0xadda...928b,291,5,1
0xad88...c82c,376,5,1
0x7f22...62e3,151,5,1
0xf5b1...8229,199,5,1
0x3fb9...80b2,150,5,1
0xac30...74d0,150,5,1
0x7bbc...eadf,500,4,2
0x01c5...c7ba,1001,3,4
0xcd32...1d46,198,5,1
0xf692...425e,1020,3,4
0xaa2c...4006,526,4,2
0x9bc8...a6ea,1000,3,4
0x3fb5...a433,500,4,2
0xf384...e554,151,5,1
0x93b5...b8e2,200,5,1
0x4886...b25d,551,4,2
0xc582...c106,1001,3,4
0x1dab...beaf,1005,3,4
0x5e94...75f0,505,4,2
0xd462...b7a0,220,5,1
0xe601...8c1e,1000,3,4
0x9e7f...805f,150,5,1
0x7f58...41c2,1004,3,4
0xd29f...92fc,500,4,2
0x0fad...2874,1001,3,4
0xc95e...3f23,153,5,1
0xdf3f...0404,1250,3,5
0x1733...f490,181,5,1
0x32b0...8b95,1068,3,4
0x252e...8586,1060,3,4
0x15d1...5b39,500,4,2
0x7b56...57a2,1011,3,4
0xe969...0e12,151,5,1
0xcc3c...1710,1013,3,4
0x4e65...c954,1000,3,4
0xa76e...ee61,505,4,2
0x2a58...d205,150,5,1
0x09a7...0070,2490,3,9
0xd4a0...1ee3,1910,3,7
0x6f66...e856,1095,3,4
0x4efa...7713,1011,3,4
0xa358...3dbd,151,5,1
0xd546...2354,501,4,2
0xc3ca...62e4,155,5,1
0x80e7...88b7,1001,3,4
0x06be...e5eb,1040,3,4
0x1089...4b57,154,5,1
0x27d3...5b2a,1000,3,4
0x6625...ca6a,1086,3,4
0x7a01...6b01,253,5,1
0xed6e...e1b4,1000,3,4
0xde8f...198b,158,5,1
0xd3e7...25f1,523,4,2
0x3a10...9476,162,5,1
0xee7c...9990,1004,3,4
0x49cb...ca2b,513,4,2
0xc680...687f,500,4,2
0x4e70...711e,150,5,1
0xb676...c44c,1000,3,4
0x274d...2d12,184,5,1
0x608b...dc47,500,4,2
0x7841...8dbc,1000,3,4
0xce77...2799,666,4,2
0x44c9...e42e,500,4,2
0x19e1...6b1a,167,5,1
0x4c92...2d71,1002,3,4
0xd702...250f,1005,3,4
0x4ced...32d6,669,4,2
0xbcf1...8bf7,1011,3,4
0x2443...3332,501,4,2
0x21fe...7a02,155,5,1
0xbd78...afaa,1003,3,4
0x94c9...2c78,156,5,1
0xce6d...6059,155,5,1
0x81a3...2fce,150,5,1
0x4ee0...3d17,1005,3,4
0x1785...bbdd,1005,3,4
0x77a7...0e14,226,5,1
0x4e54...69bf,1000,3,4
0xa2c7...8d58,150,5,1
0xe1a2...c67a,1001,3,4
0x6a6e...f147,1005,3,4
0xaf1d...8bad,185,5,1
0x4edd...d2c0,152,5,1
0x4e7d...3fd0,1005,3,4
0x5554...8ea2,636,4,2
0x6934...9345,150,5,1
0x88a5...f51d,1010,3,4
0x8e5e...a80f,1010,3,4
0x991f...163c,515,4,2
0x8540...d314,162,5,1
0xfabc...0757,336,5,1
0xab3c...a52b,151,5,1
0x189f...c136,3541,3,14
0xfa2e...d5b6,153,5,1
0x9930...8553,150,5,1
0x4f90...c48a,1000,3,4
0x585a...3779,500,4,2
0x9ec3...d999,1009,3,4
0x7054...62c4,1015,3,4
0x468f...1658,1005,3,4
0x380d...b101,503,4,2
0x75c9...0fd3,160,5,1
0xe8fb...8a09,510,4,2
0x6fd6...d7c7,1000,3,4
0xdf41...4b95,150,5,1
0x2381...ce3b,1001,3,4
0xb2e1...efd2,1119,3,4
0xfe84...8cb8,1000,3,4
0x79e2...1805,511,4,2
0x570d...8b15,1001,3,4
0x4d15...9646,151,5,1
0x4eff...98b5,150,5,1
0x6c17...a444,503,4,2
0xc9dc...3f1d,159,5,1
0xe180...f95c,1013,3,4
0x66d8...2494,1627,3,6
0xfa7f...c664,500,4,2
0x5358...76fc,1045,3,4
0x7147...5686,510,4,2
0x0693...522e,1002,3,4
0x8d0b...9f64,312,5,1
0x0f85...c617,505,4,2
0xe6c9...ad57,1010,3,4
0x7acc...b39e,500,4,2
0xfe37...9f2a,1003,3,4
0xda17...9035,160,5,1
0xb3ed...2565,180,5,1
0xf5d6...610f,1000,3,4
0xfea8...e23f,1335,3,5
0x1d59...4531,155,5,1
0x52b2...275b,150,5,1
0x6f51...c4e0,150,5,1
0xfd4a...22f8,151,5,1
0x61f4...75d3,1002,3,4
0xe7db...e399,150,5,1
0x8c4c...dd4e,505,4,2
0xf53b...eac1,503,4,2
0xf575...ab3d,1001,3,4
0x0d51...d862,500,4,2
0x0382...9c73,1002,3,4
0xbeaf...1313,1000,3,4
0x84b1...1aa8,222,5,1
0x8fdd...5d91,501,4,2
0xdaa4...d794,155,5,1
0xa3e3...710e,152,5,1
0x0bc4...34b5,1000,3,4
0xb1ac...3a56,150,5,1
0x4ac2...6fc9,1000,3,4
0x824f...68bb,2004,3,8
0xe35a...b073,514,4,2
0x97a8...cd95,1219,3,4
0xb90b...897c,151,5,1
0xa0ac...013d,1001,3,4
0x5214...de02,1000,3,4
0x7184...5061,500,4,2
0x3238...5564,500,4,2
0xfd04...5929,1009,3,4
0x639c...621d,223,5,1
0xf18c...e9ff,1003,3,4
0x8f99...3fe9,150,5,1
0x06a6...ad35,150,5,1
0x32e9...2017,1103,3,4
0xb5cd...d849,151,5,1
0x4590...662b,157,5,1
0x5e2d...5546,237,5,1
0x4d5d...6e85,1122,3,4
0xdcfa...cae3,507,4,2
0x5e5a...e622,500,4,2
0x0c4a...15ba,1000,3,4
0x991f...4be1,1000,3,4
0x5b90...80b1,1002,3,4
0xbdcb...0e9d,502,4,2
0x2af6...a1c1,500,4,2
0xf5fe...2109,150,5,1
0xa1bc...457f,151,5,1
0x8c7f...4619,154,5,1
0xdf59...84e5,150,5,1
0x3695...78ff,501,4,2
0xfd31...7030,151,5,1
0x0223...b8b4,1000,3,4
0x4660...216f,155,5,1
0x831c...c4e7,1002,3,4
0x4448...07ee,162,5,1
0x34e2...fe50,1250,3,5
0x95c0...a95d,1000,3,4
0x6e8a...1a07,528,4,2
0x8bd2...8b94,1000,3,4
0x467a...654c,216,5,1
0x6812...7690,501,4,2
0xbc1d...490d,570,4,2
0xf751...e4b4,1386,3,5
0xbca6...aeca,150,5,1
0x3cbe...c821,1486,3,5
0x5b0e...744a,151,5,1
0x7c11...8a44,1006,3,4
0xb6e3...9051,150,5,1
0xe63c...5ed5,155,5,1
0xa95f...d3de,514,4,2
0x4e98...bce1,151,5,1
0xd52d...9550,1002,3,4
0x2a1b...923a,219,5,1
0xd186...e4d8,500,4,2
