ETH Address, Stake, Tier, Participation Weight
0x11e7...3bf0,1000,3,4
0x11e7...3bf0,1000,3,4
0x11e7...3bf0,1000,3,4
0x121d...c702,157,5,1
0x127c...5811,156,5,1
0x12cf...041b,153,5,1
0x12e6...e14d,1577,3,6
0x12e6...e14d,1577,3,6
0x12e6...e14d,1577,3,6
0x12e6...e14d,1577,3,6
0x12e6...e14d,1577,3,6
0x12e6...e14d,1577,3,6
0x131f...6883,175,5,1
0x1355...ef09,240,5,1
0x1371...befb,150,5,1
0x13e0...95b3,150,5,1
0x13f9...865f,1007,3,4
0x13f9...865f,1007,3,4
0x13f9...865f,1007,3,4
0x13f9...865f,1007,3,4
0x140e...d5aa,503,4,2
0x140e...d5aa,503,4,2
0x1443...71c1,273,5,1
0x148a...e04e,1002,3,4
0x148a...e04e,1002,3,4
0x148a...e04e,1002,3,4
0x148a...e04e,1002,3,4
0x14b5...ea0c,556,4,2
0x14b5...ea0c,556,4,2
0x14d4...ca76,150,5,1
0x1519...8303,591,4,2
0x1519...8303,591,4,2
0x1520...b9f8,500,4,2
0x1520...b9f8,500,4,2
0x1536...221e,152,5,1
0x159d...15b7,155,5,1
0x162c...ea7d,608,4,2
0x162c...ea7d,608,4,2
0x1644...e7c7,1031,3,4
0x1644...e7c7,1031,3,4
0x1644...e7c7,1031,3,4
0x1644...e7c7,1031,3,4
0x168b...6033,150,5,1
0x169c...759b,150,5,1
0x16f3...0179,195,5,1
0x1723...7613,175,5,1
0x1733...f490,181,5,1
0x1785...bbdd,1005,3,4
0x1785...bbdd,1005,3,4
0x1785...bbdd,1005,3,4
0x1785...bbdd,1005,3,4
0x17a5...1eed,150,5,1
0x1899...bd88,1021,3,4
0x1899...bd88,1021,3,4
0x1899...bd88,1021,3,4
0x1899...bd88,1021,3,4
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x189f...c136,2849,3,11
0x193a...e8ac,151,5,1
0x1942...a5bf,151,5,1
0x1960...2e37,504,4,2
0x1960...2e37,504,4,2
0x197c...9ffa,1059,3,4
0x197c...9ffa,1059,3,4
0x197c...9ffa,1059,3,4
0x197c...9ffa,1059,3,4
0x197f...7d4b,1104,3,4
0x197f...7d4b,1104,3,4
0x197f...7d4b,1104,3,4
0x197f...7d4b,1104,3,4
0x197f...7955,150,5,1
0x19bb...1cc4,165,5,1
0x19c5...22a6,1005,3,4
0x19c5...22a6,1005,3,4
0x19c5...22a6,1005,3,4
0x19c5...22a6,1005,3,4
0x1a01...4981,1005,3,4
0x1a01...4981,1005,3,4
0x1a01...4981,1005,3,4
0x1a01...4981,1005,3,4
0x1a7a...9d78,502,4,2
0x1a7a...9d78,502,4,2
0x1ae9...456a,1013,3,4
0x1ae9...456a,1013,3,4
0x1ae9...456a,1013,3,4
0x1ae9...456a,1013,3,4
0x1b4e...294c,157,5,1
0x1b58...1e91,155,5,1
0x1c72...03a2,1045,3,4
0x1c72...03a2,1045,3,4
0x1c72...03a2,1045,3,4
0x1c72...03a2,1045,3,4
0x1c72...d414,510,4,2
0x1c72...d414,510,4,2
0x1ca8...1f2a,151,5,1
0x1cd0...cec5,150,5,1
0x1d7a...f400,500,4,2
0x1d7a...f400,500,4,2
0x1dab...beaf,1005,3,4
0x1dab...beaf,1005,3,4
0x1dab...beaf,1005,3,4
0x1dab...beaf,1005,3,4
0x1dab...4daa,1011,3,4
0x1dab...4daa,1011,3,4
0x1dab...4daa,1011,3,4
0x1dab...4daa,1011,3,4
0x1dc1...8a20,151,5,1
0x1e34...6ebe,244,5,1
0x1e59...86b1,228,5,1
0x1e85...a8f5,220,5,1
