ETH Address, Stake, Tier, Participation Weight
0xcf28...d82e,151,5,1
0x6f83...ab5c,151,5,1
0x6437...c60e,1000,3,4
0x85e0...df70,200,5,1
0x8635...ae37,1005,3,4
0x3b7b...7245,501,4,2
0x3146...af50,1272,3,5
0xcdd4...6fa3,197,5,1
0x8f99...3fe9,150,5,1
0x833d...29bf,1074,3,4
0x4b54...36a0,503,4,2
0x16a6...8ca1,500,4,2
0x9121...39f5,510,4,2
0x2ad9...8d14,1010,3,4
0x5358...76fc,1045,3,4
0x183e...120e,1006,3,4
0xd114...b6c4,1369,3,5
0xfa2e...d5b6,153,5,1
0x2dc4...35e7,503,4,2
0x73b6...82f8,1026,3,4
0xa9f6...191c,500,4,2
0x3dc4...51cf,501,4,2
0xbd78...afaa,1003,3,4
0x7f1b...4bfa,1000,3,4
0xc464...8e5f,1071,3,4
0x7a85...6639,513,4,2
0x02c2...b179,1000,3,4
0xacc5...2b82,654,4,2
0xce6c...6894,1000,3,4
0x26d3...ff5e,173,5,1
0x2a8b...be2f,150,5,1
0x6725...264b,500,4,2
0x4627...bba3,1029,3,4
0x0c96...bada,150,5,1
0x796b...180c,151,5,1
0x1ca8...1f2a,151,5,1
0x82bc...f958,153,5,1
0x2609...6a99,1000,3,4
0x5e5a...e622,500,4,2
0x64c8...9100,1007,3,4
0x1eb9...9854,150,5,1
0x888b...847b,1004,3,4
0x7b56...57a2,1011,3,4
0xe7f3...6f3f,1000,3,4
0xeb61...507e,501,4,2
0xc583...5d5c,1008,3,4
0x6812...7690,501,4,2
0xb880...bacd,1000,3,4
0x00e9...d60a,1000,3,4
0x980b...53a2,2001,3,8
0x4388...240a,152,5,1
0xe7da...875d,1007,3,4
0x6d34...e4a4,515,4,2
0xb83d...cc34,181,5,1
0xe35e...23c2,1000,3,4
0x7ba1...cf2f,330,5,1
0x28bf...9322,507,4,2
0x36e0...52bd,1000,3,4
0x9279...bec9,500,4,2
0x6046...7e57,1007,3,4
0x1293...0b2e,553,4,2
0xbcf1...8bf7,1011,3,4
0xe86d...5136,1008,3,4
0x8a31...d95d,1012,3,4
0xd702...250f,1005,3,4
0x4cf2...f852,1013,3,4
0xe63c...5ed5,155,5,1
0x7a78...f9d3,1001,3,4
0xd82c...0390,200,5,1
0x0099...208b,1001,3,4
0x86fe...f277,152,5,1
0x34b0...2bf8,502,4,2
0x34dc...a523,1008,3,4
0x94c9...2c78,156,5,1
0x9305...6f93,300,5,1
0x933d...b244,1077,3,4
0xef18...4391,150,5,1
0x5967...a437,1011,3,4
0x7d9c...7ee2,160,5,1
0xcaab...5d41,500,4,2
0x6f66...e856,1095,3,4
0xad3f...6606,519,4,2
0xcfab...293f,500,4,2
0xa099...dbce,1000,3,4
0x135d...0470,1000,3,4
0x197f...7d4b,1104,3,4
0xafea...eea3,158,5,1
0x65d3...4381,500,4,2
0x2863...8031,1201,3,4
0x9d9b...c9b2,500,4,2
0x11e7...3bf0,1000,3,4
0x0ec6...0e90,500,4,2
0x0a5c...cc22,1511,3,6
0xc554...df5c,161,5,1
0x145c...daa7,1001,3,4
0x5b0e...744a,151,5,1
0x64ed...0841,155,5,1
0xc6e1...0d97,1000,3,4
0x0837...d50f,152,5,1
0x53ff...1414,701,4,2
0x9980...4f3b,1007,3,4
0x058a...b4e1,151,5,1
0x4581...2b2a,191,5,1
0xb737...a2a4,1000,3,4
0x6fd6...d7c7,1000,3,4
0xc832...0a0e,507,4,2
0xe923...a2fb,163,5,1
0xf0ce...5cd8,165,5,1
0xcbb5...b4c3,150,5,1
0xc284...c712,559,4,2
0x5c22...c7ec,160,5,1
0x360f...cc95,1000,3,4
0x586d...e8ef,180,5,1
0xeb00...11c3,1010,3,4
0x13f9...865f,1007,3,4
0xdc51...5879,494,5,1
0xb8d6...cb2d,167,5,1
0x30ee...19e7,150,5,1
0x28e7...d7d5,507,4,2
0x1e34...6ebe,508,4,2
0x2b67...358f,1010,3,4
0x68da...8e9a,1000,3,4
0x1643...fb98,1020,3,4
0xcac5...a147,1045,3,4
0x11c7...b2e0,500,4,2
0x93f5...b0ed,157,5,1
0x14f5...96b7,153,5,1
0xb1c7...38e3,1000,3,4
0x09f1...b3c9,504,4,2
0x72ca...6c9a,151,5,1
0x4f21...d00e,1007,3,4
0x7841...8dbc,1000,3,4
