ETH Address,Stake,Tier,Participation
0x27d1...492c,3999,3,15
0xae59...83c2,1408,3,5
0xc24d...27e8,1000,3,4
0xc600...127e,1008,3,4
0xbe43...5e0b,1514,3,6
0x8f86...0fb2,1315,3,5
0x8571...49ce,500,4,2
0xf813...9797,510,4,2
0xe51c...e238,1001,3,4
0xb7e0...7c5c,1003,3,4
0x8ec2...d13a,1000,3,4
0xc74d...77f0,1000,3,4
0xc06a...99a0,1656,3,6
0x6265...c58a,1151,3,4
0x705a...635d,1000,3,4
0xb676...5bce,1000,3,4
0x3d35...318c,155,5,1
0x42e2...fb22,1000,3,4
0x1e9b...72d4,501,4,2
0xd4ad...740d,1050,3,4
0xd145...4745,200,5,1
0x2348...35e1,1040,3,4
0x6a6e...f147,1005,3,4
0x6a6e...f147,1005,3,4
0x53d7...28ac,1000,3,4
0xcc52...25f3,540,4,2
0x22c4...73f0,200,5,1
0xb0f7...b223,1057,3,4
0xaf33...882f,1083,3,4
0xe939...8055,152,5,1
0x303d...8d8f,501,4,2
0x4e9c...6d06,150,5,1
0x2ad9...8d14,1010,3,4
0xcc98...a30d,158,5,1
0x0752...c807,501,4,2
0x4b05...7b5c,1250,3,5
0x9adc...d9eb,1013,3,4
0x6e8a...1a07,528,4,2
0x3fb9...80b2,150,5,1
0xb33b...e7f1,500,4,2
0x579a...d5e5,1002,3,4
0x2b4e...5fb8,500,4,2
0x725b...924f,1000,3,4
0x131f...41b9,664,4,2
0x2627...a9d1,160,5,1
0x145c...daa7,1001,3,4
0xfe37...9f2a,1003,3,4
0x38d9...e8e3,1004,3,4
0x61f4...75d3,1002,3,4
0x7934...be39,1118,3,4
0x012d...9ea7,1022,3,4
0x4fa8...0133,1590,3,6
0x7361...fda6,2219,3,8
0x4ebe...1893,1001,3,4
0x005c...c6ed,504,4,2
0x7fd6...a1e4,153,5,1
0x8016...c8b6,500,4,2
0x27d1...492c,3999,3,15
0xe1a2...c67a,1001,3,4
0xda50...1843,153,5,1
0x242f...5d18,1000,3,4
0x7bbc...eadf,500,4,2
0x3a96...f08c,1001,3,4
0xbe43...5e0b,1514,3,6
0x189f...c136,3541,3,14
0xd51a...98ff,1002,3,4
0x87e9...a142,2162,3,8
0x7463...0124,1046,3,4
0x833d...29bf,1074,3,4
0xe51c...e238,1001,3,4
0xdb3b...58a4,1001,3,4
0x65f5...6b31,572,4,2
0xdaab...4363,501,4,2
0x1eaf...aace,1236,3,4
0x1dab...4daa,1011,3,4
0x2b67...358f,1010,3,4
0x6625...ca6a,1086,3,4
0x0bc4...34b5,1000,3,4
0x77cc...c4d6,500,4,2
0xd045...9e44,1019,3,4
0x6f66...e856,1095,3,4
0x2e95...61f2,1307,3,5
0x6c17...a444,503,4,2
0x32a6...a3e5,1057,3,4
0x76bc...1ad3,150,5,1
0x9b8e...6f68,156,5,1
0x4b05...7b5c,1250,3,5
0x27d1...492c,3999,3,15
0x58ec...d562,1001,3,4
0x648e...0e33,1008,3,4
0x91b9...5d48,154,5,1
0x9878...d0e3,1030,3,4
0x7e0b...2b29,1000,3,4
0xb187...a919,506,4,2
0xdb90...e275,150,5,1
0x52e6...64ab,501,4,2
0x52ce...122c,510,4,2
0xb8d1...87ae,1113,3,4
0x118e...d504,500,4,2
0x0538...91b2,1000,3,4
0xb231...528b,151,5,1
0x80e7...88b7,1001,3,4
0x754a...e5c1,1553,3,6
0x39a9...586a,1002,3,4
0xf030...6a76,1021,3,4
0x43ba...7162,1014,3,4
0xef30...1f02,1084,3,4
0xfa51...4dff,1033,3,4
0x23d3...5936,1002,3,4
0xd166...61ec,1001,3,4
0xc17a...7828,1240,3,4
0xb1c7...38e3,1000,3,4
0x0e91...9af1,1006,3,4
0xb497...d51b,1000,3,4
0x7a78...f9d3,1001,3,4
0xf3b0...ede6,183,5,1
0xbcf1...8bf7,1011,3,4
0x3bb1...b618,1000,3,4
0xd0f5...7912,1015,3,4
0x140e...d5aa,503,4,2
0x88a5...f51d,1010,3,4
0xdf98...bb6a,500,4,2
0x7e0b...2b29,1000,3,4
0x058a...b4e1,151,5,1
0x02c2...b179,1000,3,4
0x4fbc...90e1,2029,3,8
0x95c0...a95d,1000,3,4
0xeb00...11c3,1010,3,4
0xcd10...2fa9,525,4,2
0xb676...c44c,1000,3,4
0xb80c...efa0,160,5,1
0x6625...ca6a,1086,3,4
0x2609...6a99,1000,3,4
0xbb2d...5fd4,168,5,1
0x9582...4b22,1100,3,4
0xa609...3179,1279,3,5
0xcb85...a39a,1937,3,7
0xaac8...1d6a,165,5,1
0x7591...c6e2,1001,3,4
0x97c5...07e3,155,5,1
0xdb9d...37ca,1004,3,4
0x2ec0...54b2,1000,3,4
0xb33b...e7f1,500,4,2
0xbe43...5e0b,1514,3,6
0xc5f1...8a0a,500,4,2
0x3238...5564,500,4,2
0xb29d...3a3b,1001,3,4
0x7463...0124,1046,3,4
0x9617...d0de,1000,3,4
0xdf2e...dc80,1000,3,4
0xcc3c...1710,1013,3,4
0x34dc...a523,1008,3,4
0x354f...63d4,1053,3,4
0xdb9d...37ca,1004,3,4
0x8a42...be70,150,5,1
0x076a...bf30,1004,3,4
0x96c3...3403,1012,3,4
0x012d...9ea7,1022,3,4
0x4047...697b,150,5,1
0x8881...06c3,1000,3,4
0x4886...b25d,551,4,2
0x68da...8e9a,1000,3,4
0x14b5...ea0c,556,4,2
0xea69...40ff,506,4,2
0x7bbc...eadf,500,4,2
0xd4e9...d2cc,639,4,2
0xa4a7...f3e6,501,4,2
0xf5d6...610f,1000,3,4
0xb0f7...b223,1057,3,4
0xbcb2...3729,1000,3,4
0x0693...522e,1002,3,4
0xdb9d...37ca,1004,3,4
0x4ee0...3d17,1005,3,4
0x252e...8586,1064,3,4
0xe859...05af,501,4,2
0x9e13...8215,1000,3,4
0x947f...74d2,2263,3,9
0x58ec...d562,1001,3,4
0xb6a6...def7,155,5,1
0x82a1...336f,513,4,2
0x6046...7e57,1007,3,4
0xbf86...74cb,1000,3,4
0x3d39...568b,500,4,2
0x0a5c...cc22,1511,3,6
0xa538...8c0e,331,5,1
0x1708...f578,1018,3,4
0x96c3...3403,1012,3,4
0x12e6...e14d,1577,3,6
0x20cb...f32d,1047,3,4
0x705a...635d,1000,3,4
0x7463...0124,1046,3,4
0x760e...e8fe,1006,3,4
0xe62d...21f0,151,5,1
0x09f1...b3c9,504,4,2
0xee3a...b094,1056,3,4
0xbdcb...0e9d,502,4,2
0x4388...240a,152,5,1
0xfa18...9e26,170,5,1
0x7bec...6968,1125,3,4
0x79d8...acf9,500,4,2
0xa674...504c,1010,3,4
0xc464...8e5f,1071,3,4
0xf6b9...aa1c,151,5,1
0x6b2b...fb65,1016,3,4
0xe3f7...86dc,1010,3,4
0x8bfb...2558,1007,3,4
0x9a33...34bf,1006,3,4
0x7a71...ef5c,153,5,1
0x0f9f...bd3b,1258,3,5
0x13f9...865f,1007,3,4
0xa403...bc0f,1000,3,4
0x2ec0...54b2,1000,3,4
0x8a31...d95d,1012,3,4
0x53cf...31e7,1002,3,4
0x4db9...cf27,1000,3,4
0xbeaf...1313,1000,3,4
0xb47e...66ac,1003,3,4
0x3846...6f46,510,4,2
0x86bf...743b,1000,3,4
0xf8f6...b764,1057,3,4
0x9424...d9dc,1013,3,4
0x9f94...e272,2010,3,8
0x4e65...c954,1000,3,4
0x183e...120e,1006,3,4
0x26da...c726,1094,3,4
0xb00f...0791,1038,3,4
0x6b2b...fb65,1016,3,4
0x44c9...e42e,500,4,2
0x5661...7eeb,1000,3,4
0x68a1...23cc,150,5,1
0x193a...e8ac,151,5,1
0xfdc2...3437,185,5,1
0x12e6...e14d,1577,3,6
0x1190...b27f,750,4,2
0x4db9...cf27,1000,3,4
0x14ed...83a4,1001,3,4
0x1563...5ba0,501,4,2
0x71f6...01d6,502,4,2
0x9e13...8215,1000,3,4
0x8558...e58c,534,4,2
0x4581...2b2a,191,5,1
0xb0aa...f848,340,5,1
0x831c...c4e7,1002,3,4
0xef00...c97d,1013,3,4
0xbccb...ed91,150,5,1
0x7b56...57a2,1011,3,4
0x2609...6a99,1000,3,4
0x855e...3cc6,517,4,2
0x2e95...61f2,1307,3,5
0xfe39...eb37,2124,3,8
0x3aab...f261,153,5,1
0x60ad...2f3b,500,4,2
0x3a7b...47ce,150,5,1
0x6f76...c933,1530,3,6
0x07b8...89b6,1500,3,6
0x7a78...f9d3,1001,3,4
0x380d...b101,503,4,2
0xcee7...35b3,503,4,2
0x97b2...4115,516,4,2
0x274d...2d12,184,5,1
0xe91f...feb7,155,5,1
0x1d59...4531,155,5,1
0xa7d6...2520,500,4,2
0xa195...e312,150,5,1
0x97d3...a281,1001,3,4
0xc627...ca7e,1250,3,5
0x92ca...192d,1000,3,4
0x3ed1...d451,1084,3,4
0xef00...c97d,1013,3,4
0x6d49...1381,150,5,1
0x0b40...4f11,298,5,1
0x71c0...18ba,501,4,2
0x87e9...a142,2162,3,8
0xd4a0...1ee3,1910,3,7
0xee5e...d4b4,1007,3,4
0xa55f...d148,155,5,1
0xe7b3...5f5c,1000,3,4
0xc627...ca7e,1250,3,5
0xb00f...0791,1038,3,4
0xce07...23a6,155,5,1
0x980b...53a2,2001,3,8
0x082c...c878,151,5,1
0x4327...b78e,150,5,1
0x70cc...c649,1000,3,4
0xf9c8...f059,548,4,2
0xfde6...408b,1002,3,4
0xf71f...fd48,2598,3,10
0x72c5...9b76,221,5,1
0xa275...6335,1007,3,4
0xbd78...afaa,1003,3,4
0x6eb4...03e4,2000,3,8
0x584d...14ac,1025,3,4
0x4e70...711e,150,5,1
0xce72...59a3,1010,3,4
0xe180...f95c,1013,3,4
0x607c...393d,506,4,2
0xc495...4a36,1009,3,4
0x5c22...c7ec,160,5,1
0x8fb0...b198,168,5,1
0x1dc1...8a20,151,5,1
0x8932...fa21,1000,3,4
0xb73a...4568,503,4,2
0x4c92...2d71,1002,3,4
0x49cb...d672,3383,3,13
0xe3f7...86dc,1010,3,4
0xe0c2...5e2b,2750,3,11
0xb7e0...7c5c,1003,3,4
0xb117...1432,520,4,2
0x85b8...c928,1095,3,4
0xf78c...b3c5,648,4,2
0x2ce3...1635,503,4,2
0x0483...65de,152,5,1
0x50fd...0fc8,1034,3,4
0xb10f...cb11,1026,3,4
0x6a49...df8c,500,4,2
0x7c0d...2e22,223,5,1
0xb2e1...efd2,1119,3,4
0x95f4...3b04,1008,3,4
0xa1bc...457f,151,5,1
0x736c...c7b5,501,4,2
0xab5a...de7f,1007,3,4
0x6eb4...03e4,2000,3,8
0xd5b5...6d37,158,5,1
0xb676...5bce,1000,3,4
0xc1d7...5ced,500,4,2
0x95c0...a95d,1000,3,4
0x5c0d...8df4,501,4,2
0x4e65...c954,1000,3,4
0x69d2...eb80,1529,3,6
0x2e95...61f2,1307,3,5
0x6046...7e57,1007,3,4
0x0c4a...15ba,1000,3,4
0x431b...32b6,159,5,1
0x19bb...1cc4,515,4,2
0xeda4...eed9,1414,3,5
0x27d1...492c,3999,3,15
0x2a8b...be2f,150,5,1
0x0717...a857,1000,3,4
0x7e50...e5d3,1100,3,4
0xc1de...41b7,520,4,2
0x7a35...e347,2344,3,9
0x6812...7690,501,4,2
0x53d7...28ac,1000,3,4
0xa88e...1f22,1005,3,4
0x83a3...a3be,1057,3,4
0xee7c...9990,1004,3,4
0xe51c...e238,1001,3,4
0xb29d...3a3b,1001,3,4
0xb677...7add,1012,3,4
0xb47e...66ac,1003,3,4
0x03d4...401e,500,4,2
0xb880...bacd,1000,3,4
0xe6c6...f43c,500,4,2
0x0ec6...0e90,500,4,2
0x991f...163c,515,4,2
0x9702...7664,161,5,1
0x3a73...4ad7,1028,3,4
0x1df0...c0a1,500,4,2
0x1643...fb98,1020,3,4
0x3d5d...3d7e,151,5,1
0xa3dd...d063,153,5,1
0xd71a...9e22,1010,3,4
0xfe7e...fb71,182,5,1
0xb3d7...8538,1000,3,4
0x86bf...743b,1000,3,4
0x4c78...e5b3,600,4,2
0xdf2e...dc80,1000,3,4
0x37b0...ced3,1000,3,4
0x8e0d...6247,500,4,2
0x159d...02fd,1022,3,4
0xc304...3fb5,1000,3,4
0xfa23...9760,1012,3,4
0xed42...dc6d,1016,3,4
0x637c...b7b8,1013,3,4
0x9bbb...de62,156,5,1
0xc697...5e0e,1007,3,4
0x6f76...c933,1530,3,6
0x0e91...9af1,1006,3,4
0x3e30...1708,502,4,2
0x131f...41b9,664,4,2
0x11e7...3bf0,1000,3,4
0x5967...a437,1011,3,4
0x38d9...e8e3,1004,3,4
0x4b9e...1116,1002,3,4
0xce6d...6059,155,5,1
0x95c0...a95d,1000,3,4
0xbfad...ad6c,1000,3,4
0x61f4...75d3,1002,3,4
0xaf0e...cbe1,1000,3,4
0x2dc4...35e7,503,4,2
0x8b78...ec8b,212,5,1
0x354f...63d4,1053,3,4
0x86bf...743b,1000,3,4
0x9f94...e272,2010,3,8
0x9bb9...0d34,1309,3,5
0x0538...91b2,1000,3,4
0x49cb...d672,3383,3,13
0x5390...462f,503,4,2
0x006f...60ee,152,5,1
0x5661...7eeb,1000,3,4
0x79f9...0b84,1001,3,4
0x1682...4efb,216,5,1
0x73b6...82f8,1026,3,4
0xccd9...f58e,515,4,2
0xbcb2...3729,1000,3,4
0x0a5c...cc22,1511,3,6
0xd51a...98ff,1002,3,4
0x579a...d5e5,1002,3,4
0x189f...c136,3541,3,14
0x076a...bf30,1004,3,4
0x98d2...b402,158,5,1
0x61f4...75d3,1002,3,4
0x97e6...2210,180,5,1
0x8bfb...2558,1007,3,4
0x53cf...31e7,1002,3,4
0x0837...d50f,152,5,1
0xa609...3179,1279,3,5
0x0b80...7e9f,1177,3,4
0x827d...ab3b,210,5,1
0xfd78...8601,1250,3,5
0xb187...a919,506,4,2
0x88c0...62ab,1000,3,4
0xfe37...9f2a,1003,3,4
0x5427...dc66,150,5,1
0x7b56...57a2,1011,3,4
0xe82c...b03c,501,4,2
0x4f83...e1b6,1013,3,4
0x80e7...88b7,1001,3,4
0xa9f4...6a6d,662,4,2
0x242f...5d18,1000,3,4
0x3890...3a5c,502,4,2
0x4a1b...9068,1250,3,5
0x448b...7f83,150,5,1
0xab5a...de7f,1007,3,4
0xcb85...a39a,1937,3,7
0x183e...120e,1006,3,4
0xfd78...8601,1250,3,5
0xc464...8e5f,1071,3,4
0x23d3...5936,1002,3,4
0xae59...83c2,1408,3,5
0x914d...0774,504,4,2
0x360f...cc95,1000,3,4
0x745b...e7c3,151,5,1
0xfde6...408b,1002,3,4
0x0776...3829,169,5,1
0xc06a...99a0,1656,3,6
0x637c...b7b8,1013,3,4
0xaee9...f049,500,4,2
0x4f24...3c59,1010,3,4
0x7acc...b39e,500,4,2
0x2f67...03b9,1007,3,4
0x9bb9...0d34,1309,3,5
0x97d3...a281,1001,3,4
0xfd4a...22f8,151,5,1
0x8d54...d14c,500,4,2
0xfff5...b455,1010,3,4
0x7bec...6968,1125,3,4
0x422c...c5dd,1000,3,4
0x9617...d0de,1000,3,4
0xaa26...e3bf,151,5,1
0xd71a...9e22,1010,3,4
0x465d...d894,514,4,2
0xbce5...0150,1000,3,4
0x4596...bb2a,152,5,1
0xf002...dd0e,150,5,1
0x30ee...19e7,150,5,1
0x9980...4f3b,1007,3,4
0x9084...9723,175,5,1
0x5072...9de1,1069,3,4
0x5358...76fc,1045,3,4
0xa415...5205,160,5,1
0x19c5...22a6,1291,3,5
0x7422...b8a7,500,4,2
0x570c...e9d0,1049,3,4
0xc8e0...b819,168,5,1
0x831c...c4e7,1002,3,4
0xc6e7...769d,515,4,2
0x8016...c8b6,500,4,2
0xb6ae...e316,160,5,1
0x4cf2...f852,1013,3,4
0xa0a6...5644,151,5,1
0x9003...76d2,154,5,1
0x27d1...492c,3999,3,15
0xe0c2...5e2b,2750,3,11
0xe87d...8adf,1050,3,4
0x2f67...03b9,1007,3,4
0x95f4...3b04,1008,3,4
0xac25...d2ec,500,4,2
0x6b04...df93,273,5,1
0x242f...5d18,1000,3,4
0xe0c2...5e2b,2750,3,11
0xf78c...b3c5,648,4,2
0x9e7f...805f,150,5,1
0x890d...c6e9,766,4,2
0xf7e1...38f6,1005,3,4
0xb83d...cc34,181,5,1
0x18ed...5316,1009,3,4
0x6516...4073,184,5,1
0x7b56...57a2,1011,3,4
0x79f1...cb4c,1001,3,4
0xbf86...74cb,1000,3,4
0xd114...b6c4,1369,3,5
0x2d9c...61e8,151,5,1
0x07b8...89b6,1500,3,6
0xaac4...d604,150,5,1
0xcaab...5d41,500,4,2
0x470f...8b95,184,5,1
0x26d1...6f19,1004,3,4
0xb676...c44c,1000,3,4
0xad36...2b36,1072,3,4
0x0466...be97,547,4,2
0xb804...8237,1000,3,4
0x23d3...5936,1002,3,4
0x3146...af50,1272,3,5
0x58ec...d562,1001,3,4
0xe35e...23c2,1000,3,4
0x005c...c6ed,504,4,2
0x2e56...e83d,1222,3,4
0xc697...5e0e,1007,3,4
0x1255...51a6,153,5,1
0x5339...eb03,1001,3,4
0xd624...d0c1,151,5,1
0x737b...e618,1004,3,4
0x4fa8...0133,1590,3,6
0x88d4...666e,155,5,1
0x622a...49c8,1001,3,4
0x980b...53a2,2001,3,8
0xf7e1...38f6,1005,3,4
0x99f6...a375,1006,3,4
0x0538...91b2,1000,3,4
0xfd78...8601,1250,3,5
0x9bb9...0d34,1309,3,5
0x4e65...c954,1000,3,4
0xfbde...b2a2,150,5,1
0x9bb9...0d34,1309,3,5
0x58a5...3c5e,153,5,1
0xb10f...cb11,1026,3,4
0xbe43...5e0b,1514,3,6
0xc295...00a3,150,5,1
0x7a35...e347,2344,3,9
0x5821...f1f6,1002,3,4
0x5e5a...e622,500,4,2
0xb133...4f3a,183,5,1
0xfa2e...d5b6,153,5,1
0x570c...e9d0,1049,3,4
0xd552...cf84,500,4,2
0xaf0e...cbe1,1000,3,4
0x3ed1...d451,1084,3,4
0x6b2b...fb65,1016,3,4
0x6f66...e856,1095,3,4
0x07b8...89b6,1500,3,6
0x3238...5564,500,4,2
0xc20d...ff31,150,5,1
0xad36...2b36,1072,3,4
0x622a...49c8,1001,3,4
0x02c2...b179,1000,3,4
0xf0a2...3e07,151,5,1
0x1ae9...456a,1013,3,4
0xbfad...ad6c,1000,3,4
0x4bf0...8e01,150,5,1
0x189f...c136,3541,3,14
0x398e...2a18,151,5,1
0x86fe...f277,152,5,1
0xdb7d...1c42,1135,3,4
0x86de...cd92,150,5,1
0x58ec...d562,1001,3,4
0x87e9...a142,2162,3,8
0x8ca9...45d2,1001,3,4
0x0364...c4bd,1020,3,4
0x5339...eb03,1001,3,4
0x8e2b...6c01,204,5,1
0xb29d...3a3b,1001,3,4
0xdbe9...80dc,1000,3,4
0xe0c2...5e2b,2750,3,11
0xeb00...11c3,1010,3,4
0x7ef4...5370,1554,3,6
0x90a1...0ac8,1000,3,4
0xdb3b...58a4,1001,3,4
0xe001...0b81,1000,3,4
0x7934...be39,1118,3,4
0xd114...b6c4,1369,3,5
0x741c...dc42,156,5,1
0x704e...5f3c,1005,3,4
0x81e3...4f5f,1000,3,4
0x93cf...f568,1010,3,4
0xbaa5...1470,1000,3,4
0xbaf7...c406,1756,3,7
0x8639...1063,1001,3,4
0x11c4...9142,1007,3,4
0x6cce...29fc,500,4,2
0x70e3...3ab5,200,5,1
0x5dc2...c330,1014,3,4
0x8b5c...16df,1009,3,4
0xced3...e1ad,500,4,2
0x6035...0512,1006,3,4
0xf18c...e9ff,1003,3,4
0x4db3...bc3f,151,5,1
0x0ec6...0e90,500,4,2
0x8881...06c3,1000,3,4
0x8c7f...4619,154,5,1
0xa338...a60f,150,5,1
0x1ae9...456a,1013,3,4
0x5af7...4fa5,606,4,2
0x7ef4...5370,1554,3,6
0x12e6...e14d,1577,3,6
0x76c0...7bdf,1045,3,4
0xf20f...1906,1006,3,4
0x6004...0ab9,151,5,1
0x70cc...c649,1000,3,4
0xdb3b...58a4,1001,3,4
0xd114...b6c4,1369,3,5
0x852e...0eb7,166,5,1
0x9230...88e2,180,5,1
0x52ce...122c,510,4,2
0xadab...c47e,1004,3,4
0x30d9...f7cb,500,4,2
0xbaa5...1470,1000,3,4
0x490c...cf40,1000,3,4
0x1942...a5bf,151,5,1
0x3dba...e310,500,4,2
0xe82c...b03c,501,4,2
0x52f8...7434,150,5,1
0x32a6...a3e5,1057,3,4
0x991f...4be1,1000,3,4
0x5775...52fb,153,5,1
0xc8a4...185a,150,5,1
0x5142...5013,503,4,2
0x0a5c...cc22,1511,3,6
0x5dc2...c330,1014,3,4
0xc287...08ed,1012,3,4
0x465d...d894,514,4,2
0xf6dc...068d,162,5,1
0xc06a...99a0,1656,3,6
0x0770...b916,1115,3,4
0x4b9e...1116,1002,3,4
0xf7de...fcfa,410,5,1
0x00e9...d60a,1000,3,4
0xbd84...6a35,1000,3,4
0x9c53...3a13,515,4,2
0x93cf...f568,1010,3,4
0x0652...7c1d,150,5,1
0x66d8...2494,1627,3,6
0x868e...b7e6,501,4,2
0xd32f...41a8,1005,3,4
0x0f85...c617,505,4,2
0xe969...0e12,151,5,1
0x3846...6f46,510,4,2
0xf9f8...5974,1001,3,4
0x43ba...7162,1014,3,4
0x34e2...fe50,1250,3,5
0x570c...e9d0,1049,3,4
0x1643...fb98,1020,3,4
0x2a37...e4a4,160,5,1
0x980b...53a2,2001,3,8
0x3146...af50,1272,3,5
0x0e26...dadb,1001,3,4
0xee5e...d4b4,1007,3,4
0x71c0...18ba,501,4,2
0xbb0d...755c,500,4,2
0x5ffc...aa6c,1000,3,4
0xee3a...b094,1056,3,4
0x79f1...cb4c,1001,3,4
0xf50e...c8e0,511,4,2
0x6437...c60e,1000,3,4
0xa609...3179,1279,3,5
0xa275...6335,1007,3,4
0x8ed4...1786,1003,3,4
0x0693...522e,1002,3,4
0xf8f6...b764,1057,3,4
0xda5c...e326,150,5,1
0x34b0...2bf8,502,4,2
0x573f...9ce1,150,5,1
0x27d1...492c,3999,3,15
0xfe39...eb37,2124,3,8
0x1eaf...aace,1236,3,4
0x8ed4...1786,1003,3,4
0x9980...4f3b,1007,3,4
0xf43f...8117,150,5,1
0xce72...59a3,1010,3,4
0xf692...425e,1020,3,4
0x1ae9...456a,1013,3,4
0xc66f...f707,1001,3,4
0x9a33...34bf,1006,3,4
0xbaf7...c406,1756,3,7
0x28e7...d7d5,507,4,2
0x197f...7d4b,1104,3,4
0x1d97...0702,163,5,1
0xc554...df5c,161,5,1
0x0e26...dadb,1001,3,4
0x2348...35e1,1040,3,4
0x5466...f544,511,4,2
0xf71f...fd48,2598,3,10
0x11e7...3bf0,1000,3,4
0x85b8...c928,1095,3,4
0x0ada...b347,876,4,2
0x9a77...8faa,1000,3,4
0xb27f...0343,150,5,1
0xb114...7bde,503,4,2
0x2590...bed8,1247,3,4
0x0c4a...15ba,1000,3,4
0x7b56...57a2,1011,3,4
0xafa4...462c,510,4,2
0x648e...0e33,1008,3,4
0x0364...c4bd,1020,3,4
0xb497...d51b,1000,3,4
0x90a1...0ac8,1000,3,4
0xc583...5d5c,1008,3,4
0xb880...bacd,1000,3,4
0xc1d7...5ced,500,4,2
0x8f7a...70e4,500,4,2
0x13f8...8c18,1000,3,4
0xc600...127e,1008,3,4
0x87e9...a142,2162,3,8
0x7ef4...5370,1554,3,6
0xde78...9c71,1023,3,4
0x27d1...492c,3999,3,15
0xe3f7...86dc,1010,3,4
0xd434...bc86,1000,3,4
0x7bec...6968,1125,3,4
0x6c17...a444,503,4,2
0xcd10...2fa9,525,4,2
0x6e42...34c0,170,5,1
0x88c0...62ab,1000,3,4
0x169c...759b,150,5,1
0x696a...a56c,500,4,2
0xdaab...4363,501,4,2
0x607c...393d,506,4,2
0x8d54...d14c,500,4,2
0x3bb1...b618,1000,3,4
0x0099...208b,1001,3,4
0x6f66...e856,1095,3,4
0x64a2...e289,502,4,2
0xeda4...eed9,1414,3,5
0x1ae9...456a,1013,3,4
0x7361...fda6,2219,3,8
0x76c0...7bdf,1045,3,4
0xeb00...11c3,1010,3,4
0x0cbf...d692,1109,3,4
0x360f...cc95,1000,3,4
0xa39e...8314,1000,3,4
0xd4f1...b713,1021,3,4
0xb737...a2a4,1000,3,4
0xd71a...9e22,1010,3,4
0x75c9...0fd3,160,5,1
0x9057...9185,170,5,1
0x5515...056a,559,4,2
0x145c...daa7,1001,3,4
0x7161...120e,153,5,1
0x9bb9...0d34,1309,3,5
0x39a9...586a,1002,3,4
0xed6e...e1b4,1000,3,4
0x0cbf...d692,1109,3,4
0x183e...120e,1006,3,4
0xc304...3fb5,1000,3,4
0x7361...fda6,2219,3,8
0x5bff...9ef5,163,5,1
0xb30f...cb8d,507,4,2
0x6932...1424,224,5,1
0x9054...3e47,1021,3,4
0x637c...b7b8,1013,3,4
0x3bb1...b618,1000,3,4
0x145c...daa7,1001,3,4
0x9617...d0de,1000,3,4
0x5242...8620,152,5,1
0x7a35...e347,2344,3,9
0x43ba...7162,1014,3,4
0xcc3c...1710,1013,3,4
0xdc9c...7484,157,5,1
0x737b...e618,1004,3,4
0x4fbc...90e1,2029,3,8
0xcee7...35b3,503,4,2
0x23c7...7f2d,168,5,1
0x9a77...8faa,1000,3,4
0x197f...7d4b,1104,3,4
0x4db9...cf27,1000,3,4
0x38e8...2d08,150,5,1
0x5b5d...9c27,513,4,2
0xb880...bacd,1000,3,4
0xb7a1...1253,1278,3,5
0x1efa...9253,513,4,2
0x37b0...ced3,1000,3,4
0x8ca9...45d2,1001,3,4
0x4fa8...0133,1590,3,6
0xa1fb...6492,1015,3,4
0xa1f9...9609,1201,3,4
0xf097...610e,200,5,1
0x5b19...fd83,150,5,1
0xafa4...462c,510,4,2
0x0f9f...bd3b,1258,3,5
0xa275...6335,1007,3,4
0x53d7...28ac,1000,3,4
0x6f2f...1d3c,151,5,1
0x1785...bbdd,1005,3,4
0x2f67...03b9,1007,3,4
0xbce5...0150,1000,3,4
0x1a67...10b1,1000,3,4
0x4ee0...3d17,1005,3,4
0x4a1b...9068,1250,3,5
0xf20f...1906,1006,3,4
0x83a3...a3be,1057,3,4
0x5967...a437,1011,3,4
0xfaca...8884,1740,3,6
0x32e6...154c,505,4,2
0x6f66...e856,1095,3,4
0xb8d1...87ae,1113,3,4
0xc5f5...e311,500,4,2
0x3890...3a5c,502,4,2
0x3fea...f831,500,4,2
0xb7a1...1253,1278,3,5
0x23e6...4f66,150,5,1
0xbaa5...1470,1000,3,4
0x183e...120e,1006,3,4
0x7dba...9e2c,1000,3,4
0xd915...83fc,500,4,2
0xd30c...7967,2175,3,8
0xdb7d...1c42,1135,3,4
0x0693...522e,1002,3,4
0x696a...a56c,500,4,2
0x2b67...358f,1010,3,4
0xf8f6...b764,1057,3,4
0x495e...d23b,175,5,1
0xe6f3...f23c,550,4,2
0xeb00...11c3,1010,3,4
0xf71f...fd48,2598,3,10
0x81e3...4f5f,1000,3,4
0x88bf...6ad3,226,5,1
0xd166...61ec,1001,3,4
0x71e4...3e7f,500,4,2
0xfff5...b455,1010,3,4
0xacbb...0e5a,522,4,2
0x26de...8fcf,150,5,1
0xb676...5bce,1000,3,4
0x3aed...091a,407,5,1
0x1150...e5a8,500,4,2
0xce78...d8fa,651,4,2
0x52c2...fac9,150,5,1
0x07b8...89b6,1500,3,6
0xf712...48d2,150,5,1
0xfe39...eb37,2124,3,8
0x9e13...8215,1000,3,4
0x868e...b7e6,501,4,2
0xcbfd...ceb4,150,5,1
0xc697...5e0e,1007,3,4
0x6eb4...03e4,2000,3,8
0x1707...6b06,156,5,1
0x1785...bbdd,1005,3,4
0xd4f1...b713,1021,3,4
0x5c98...e3cb,154,5,1
0x6e8a...1a07,528,4,2
0x6ac6...680b,1000,3,4
0x11c4...9142,1007,3,4
0xc66f...f707,1001,3,4
0xf18c...e9ff,1003,3,4
