ETH Address, Stake, Tier, Participation Weight
0x3d16...f0e2,1000,3,4
0x3d16...f0e2,1000,3,4
0x3d16...f0e2,1000,3,4
0x3d16...f0e2,1000,3,4
0x3d34...bcc7,500,4,2
0x3d34...bcc7,500,4,2
0x3d52...0e63,1521,3,6
0x3d52...0e63,1521,3,6
0x3d52...0e63,1521,3,6
0x3d52...0e63,1521,3,6
0x3d52...0e63,1521,3,6
0x3d52...0e63,1521,3,6
0x3d57...d28b,1012,3,4
0x3d57...d28b,1012,3,4
0x3d57...d28b,1012,3,4
0x3d57...d28b,1012,3,4
0x3dba...e310,1000,3,4
0x3dba...e310,1000,3,4
0x3dba...e310,1000,3,4
0x3dba...e310,1000,3,4
0x3f3b...940d,550,4,2
0x3f3b...940d,550,4,2
0x3fea...f831,500,4,2
0x3fea...f831,500,4,2
0x4006...6d15,157,5,1
0x4047...697b,150,5,1
0x409b...9f00,150,5,1
0x40b5...a863,1010,3,4
0x40b5...a863,1010,3,4
0x40b5...a863,1010,3,4
0x40b5...a863,1010,3,4
0x4186...8cff,151,5,1
0x418b...a5dd,1070,3,4
0x418b...a5dd,1070,3,4
0x418b...a5dd,1070,3,4
0x418b...a5dd,1070,3,4
0x41ad...c4fa,153,5,1
0x4225...20da,1000,3,4
0x4225...20da,1000,3,4
0x4225...20da,1000,3,4
0x4225...20da,1000,3,4
0x4228...9599,157,5,1
0x422c...c5dd,1000,3,4
0x422c...c5dd,1000,3,4
0x422c...c5dd,1000,3,4
0x422c...c5dd,1000,3,4
0x4254...b20f,1000,3,4
0x4254...b20f,1000,3,4
0x4254...b20f,1000,3,4
0x4254...b20f,1000,3,4
0x42e2...fb22,1000,3,4
0x42e2...fb22,1000,3,4
0x42e2...fb22,1000,3,4
0x42e2...fb22,1000,3,4
0x431b...32b6,159,5,1
0x4327...5a3a,210,5,1
0x4362...c417,1001,3,4
0x4362...c417,1001,3,4
0x4362...c417,1001,3,4
0x4362...c417,1001,3,4
0x43ba...7162,1014,3,4
0x43ba...7162,1014,3,4
0x43ba...7162,1014,3,4
0x43ba...7162,1014,3,4
0x4590...662b,157,5,1
0x467d...ae69,160,5,1
0x46ac...580e,150,5,1
0x46db...df70,513,4,2
0x46db...df70,513,4,2
0x470f...8b95,1038,3,4
0x470f...8b95,1038,3,4
0x470f...8b95,1038,3,4
0x470f...8b95,1038,3,4
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x4828...2276,3421,3,13
0x485e...cbcc,1005,3,4
0x485e...cbcc,1005,3,4
0x485e...cbcc,1005,3,4
0x485e...cbcc,1005,3,4
0x495e...d23b,175,5,1
0x49cb...ca2b,1000,3,4
0x49cb...ca2b,1000,3,4
0x49cb...ca2b,1000,3,4
0x49cb...ca2b,1000,3,4
0x4a51...6b04,503,4,2
0x4a51...6b04,503,4,2
0x4a9c...cb66,151,5,1
0x4af5...13e9,501,4,2
0x4af5...13e9,501,4,2
0x4b05...7b5c,1250,3,5
0x4b05...7b5c,1250,3,5
0x4b05...7b5c,1250,3,5
0x4b05...7b5c,1250,3,5
0x4b05...7b5c,1250,3,5
0x4b54...36a0,503,4,2
0x4b54...36a0,503,4,2
0x4ba1...213e,160,5,1
0x4c78...e5b3,600,4,2
0x4c78...e5b3,600,4,2
0x4cd9...41ba,150,5,1
0x4cec...941e,1003,3,4
0x4cec...941e,1003,3,4
0x4cec...941e,1003,3,4
0x4cec...941e,1003,3,4
0x4d9d...ae22,153,5,1
0x4db1...8220,160,5,1
0x4db3...bc3f,151,5,1
0x4db9...cf27,1000,3,4
0x4db9...cf27,1000,3,4
0x4db9...cf27,1000,3,4
0x4db9...cf27,1000,3,4
0x4e54...69bf,1000,3,4
0x4e54...69bf,1000,3,4
0x4e54...69bf,1000,3,4
0x4e54...69bf,1000,3,4
0x4e65...c954,1000,3,4
0x4e65...c954,1000,3,4
0x4e65...c954,1000,3,4
0x4e65...c954,1000,3,4
0x4e70...711e,150,5,1
0x4e9b...39d6,362,5,1
0x4e9c...6d06,150,5,1
0x4ee0...3d17,1005,3,4
0x4ee0...3d17,1005,3,4
0x4ee0...3d17,1005,3,4
0x4ee0...3d17,1005,3,4
0x4f2e...4360,1150,3,4
0x4f2e...4360,1150,3,4
0x4f2e...4360,1150,3,4
0x4f2e...4360,1150,3,4
0x4f3f...4a31,152,5,1
0x4ffb...8afc,150,5,1
0x5037...62ce,158,5,1
0x5072...9de1,1069,3,4
0x5072...9de1,1069,3,4
0x5072...9de1,1069,3,4
0x5072...9de1,1069,3,4
0x5087...76ec,150,5,1
0x50ba...b055,1000,3,4
0x50ba...b055,1000,3,4
0x50ba...b055,1000,3,4
0x50ba...b055,1000,3,4
0x5111...728d,1011,3,4
0x5111...728d,1011,3,4
0x5111...728d,1011,3,4
0x5111...728d,1011,3,4
0x512e...8fa3,514,4,2
0x512e...8fa3,514,4,2
0x5142...5013,503,4,2
0x5142...5013,503,4,2
0x51d4...5364,154,5,1
0x5242...8620,152,5,1
0x5280...0120,500,4,2
0x5280...0120,500,4,2
0x52ea...cd6c,1000,3,4
0x52ea...cd6c,1000,3,4
0x52ea...cd6c,1000,3,4
0x52ea...cd6c,1000,3,4
0x52f8...7434,150,5,1
0x5358...76fc,1045,3,4
0x5358...76fc,1045,3,4
0x5358...76fc,1045,3,4
0x5358...76fc,1045,3,4
0x5427...dc66,150,5,1
0x5466...f544,511,4,2
0x5466...f544,511,4,2
0x54ad...5a27,1011,3,4
0x54ad...5a27,1011,3,4
0x54ad...5a27,1011,3,4
0x54ad...5a27,1011,3,4
0x557f...74f0,151,5,1
0x559c...0ee7,150,5,1
0x5631...7d9e,150,5,1
0x5661...7eeb,1652,3,6
0x5661...7eeb,1652,3,6
0x5661...7eeb,1652,3,6
0x5661...7eeb,1652,3,6
0x5661...7eeb,1652,3,6
0x5661...7eeb,1652,3,6
0x56af...6efc,150,5,1
0x56c1...cfc5,154,5,1
0x56e5...ad54,166,5,1
0x570c...e9d0,1049,3,4
0x570c...e9d0,1049,3,4
0x570c...e9d0,1049,3,4
0x570c...e9d0,1049,3,4
0x571a...e2e1,155,5,1
0x5775...52fb,153,5,1
0x586b...4f10,503,4,2
0x586b...4f10,503,4,2
0x5890...ace6,1200,3,4
0x5890...ace6,1200,3,4
0x5890...ace6,1200,3,4
0x5890...ace6,1200,3,4
0x58ab...6512,189,5,1
0x58db...2ba4,157,5,1
0x58ec...d562,1001,3,4
0x58ec...d562,1001,3,4
0x58ec...d562,1001,3,4
0x58ec...d562,1001,3,4
0x591b...e4be,501,4,2
0x591b...e4be,501,4,2
0x5967...a437,1011,3,4
0x5967...a437,1011,3,4
0x5967...a437,1011,3,4
0x5967...a437,1011,3,4
0x5a01...0760,1000,3,4
0x5a01...0760,1000,3,4
0x5a01...0760,1000,3,4
0x5a01...0760,1000,3,4
0x5a06...53cd,1010,3,4
0x5a06...53cd,1010,3,4
0x5a06...53cd,1010,3,4
0x5a06...53cd,1010,3,4
0x5b19...fd83,150,5,1
0x5b56...e83f,254,5,1
0x5bb0...10a8,151,5,1
0x5bd0...eb8e,500,4,2
0x5bd0...eb8e,500,4,2
0x5be2...f5bf,1024,3,4
0x5be2...f5bf,1024,3,4
0x5be2...f5bf,1024,3,4
0x5be2...f5bf,1024,3,4
0x5bff...9ef5,163,5,1
0x5c22...c7ec,160,5,1
0x5c4e...3f72,501,4,2
0x5c4e...3f72,501,4,2
0x5c50...437c,1050,3,4
0x5c50...437c,1050,3,4
0x5c50...437c,1050,3,4
0x5c50...437c,1050,3,4
0x5cad...a5bd,151,5,1
0x5d0d...f2ab,1027,3,4
0x5d0d...f2ab,1027,3,4
0x5d0d...f2ab,1027,3,4
0x5d0d...f2ab,1027,3,4
0x5d7a...b491,1000,3,4
0x5d7a...b491,1000,3,4
0x5d7a...b491,1000,3,4
0x5d7a...b491,1000,3,4
0x5d9f...4f1a,155,5,1
0x5e5a...e622,500,4,2
0x5e5a...e622,500,4,2
0x5f25...e745,1004,3,4
0x5f25...e745,1004,3,4
0x5f25...e745,1004,3,4
0x5f25...e745,1004,3,4
0x5fe6...2728,157,5,1
0x6035...0512,156,5,1
0x607c...393d,506,4,2
0x607c...393d,506,4,2
0x608b...dc47,500,4,2
0x608b...dc47,500,4,2
0x60ad...2f3b,500,4,2
0x60ad...2f3b,500,4,2
0x61f4...75d3,1002,3,4
0x61f4...75d3,1002,3,4
0x61f4...75d3,1002,3,4
0x61f4...75d3,1002,3,4
0x624b...2207,510,4,2
0x624b...2207,510,4,2
0x6371...23fb,1013,3,4
0x6371...23fb,1013,3,4
0x6371...23fb,1013,3,4
