ETH Address,Stake,Tier,Participation
0x0500...b9c4,2265,3,9
0x1899...bd88,1021,3,4
0x0693...522e,1002,3,4
0x5315...9f80,158,5,1
0x1a01...4981,1005,3,4
0xf14d...5a9f,1000,3,4
0x44df...ef49,1006,3,4
0x7841...8dbc,1000,3,4
0x3f28...9b5e,506,4,2
0xe235...0800,500,4,2
0xb702...32ef,1001,3,4
0x0ae2...df34,2138,3,8
0x671f...634f,150,5,1
0xa20c...0371,501,4,2
0x6531...d774,508,4,2
0x1942...a5bf,151,5,1
0x3c7b...b82c,1016,3,4
0x3a73...4ad7,1028,3,4
0xab94...685b,154,5,1
