ETH Address, Stake, Tier, Participation Weight
0xd045...9e44,1003,3,4
0x6d36...e513,2002,3,8
0xba88...4c57,1001,3,4
0x73e5...48a7,502,4,2
0x1d7a...f400,500,4,2
0xcfde...ee49,155,5,1
0x69cb...e3f2,2100,3,8
0xf8b7...d1c8,155,5,1
0xcf5e...dacf,2123,3,8
0x0382...9c73,1002,3,4
0xada2...1896,1097,3,4
0x5e47...2178,1000,3,4
0x49cb...d672,3383,3,13
0x2804...ea94,1000,3,4
0xf14d...5a9f,1000,3,4
0xd4f1...b713,508,4,2
0x3836...d2a6,525,4,2
0x470f...8b95,184,5,1
0x0311...1c67,200,5,1
0x9980...4f3b,161,5,1
0xc96f...6bcb,500,4,2
0xd58b...dbf2,1328,3,5
0x1c72...d414,510,4,2
0x6ee7...e89c,614,4,2
0xc909...2dbe,1118,3,4
0xdbe9...80dc,1000,3,4
0xad36...2b36,1072,3,4
0x354f...63d4,504,4,2
0x840d...7967,1001,3,4
0xb96d...fe9a,151,5,1
0x3846...6f46,510,4,2
0x80fc...95bb,150,5,1
0x5b9c...05bf,224,5,1
0x0dfd...ee28,516,4,2
0x5c98...e3cb,154,5,1
0x0a5c...cc22,1511,3,6
0xe969...0e12,151,5,1
0x8810...c89f,1001,3,4
0xc578...f674,500,4,2
0x6fd6...d7c7,500,4,2
0x81c1...c78a,1150,3,4
0x197f...7d4b,1104,3,4
0xa1fb...6492,1015,3,4
0x47e9...e670,151,5,1
0xecf7...4433,150,5,1
0xc4f0...b914,1350,3,5
0x42b3...c2e4,500,4,2
0xb9cc...1120,1158,3,4
0xd8d0...4477,181,5,1
0xc582...c106,1001,3,4
0x00b4...9847,151,5,1
0x4a20...3951,220,5,1
0x2b7a...bdd7,151,5,1
0xa0dd...f22d,160,5,1
0xce3a...15d9,150,5,1
0x37b0...ced3,2527,3,10
0x9bb9...0d34,1015,3,4
0xbf80...32a1,150,5,1
0xc598...26c5,150,5,1
0x303d...8d8f,501,4,2
0x5515...056a,559,4,2
0x99e8...1a88,506,4,2
0x7ef4...5370,1554,3,6
0x03a0...3184,1009,3,4
0x5834...286a,1027,3,4
0x585a...3779,250,5,1
0xf0a4...fa37,1222,3,4
0xd4ad...740d,1050,3,4
0xd24d...53fa,1002,3,4
0x0386...e998,201,5,1
0x9a63...9976,156,5,1
0x87b6...1a2d,257,5,1
0x5bf7...3b14,1000,3,4
0xeaec...5c9a,505,4,2
0x86bf...743b,1000,3,4
0xb2e2...0175,1000,3,4
0xc697...5e0e,1007,3,4
0xc600...127e,1008,3,4
0xb330...fba1,234,5,1
0x2319...35a6,2511,3,10
0x9e13...8215,1000,3,4
0xfac1...a191,1043,3,4
0x5a69...2679,150,5,1
0x12e6...e14d,1577,3,6
0xbf51...839c,152,5,1
0xbf01...565d,150,5,1
0xf21c...5cc8,1001,3,4
0xaf9a...e19a,1071,3,4
0x59f7...ccd8,1008,3,4
0x7936...0726,538,4,2
0x6f24...affc,1170,3,4
0x09a8...1e16,168,5,1
0xeb61...507e,501,4,2
0x796b...180c,151,5,1
0x27a4...3780,1013,3,4
0xa0ac...013d,500,4,2
0x8812...bd93,3000,3,12
0x71ec...d3be,150,5,1
0x7591...c6e2,1001,3,4
0x050d...3800,292,5,1
0xfb10...af44,2015,3,8
0x1045...28ac,1015,3,4
0x6cf2...eb3d,1569,3,6
0x6a5f...ccd4,1000,3,4
0xaf03...87af,170,5,1
0xecea...2647,723,4,2
0xc32c...e8eb,1003,3,4
0x545e...37df,178,5,1
0x8011...d0bb,150,5,1
0xcd10...2fa9,525,4,2
0x72d7...0805,151,5,1
0xfd46...6a41,1005,3,4
0x3d5d...3d7e,151,5,1
0x46ac...580e,150,5,1
0xad5b...d2d9,150,5,1
0xe859...05af,501,4,2
0x02c2...b179,1000,3,4
0x02d9...c6f7,168,5,1
0x13ca...9f97,221,5,1
0x2020...5ebf,1007,3,4
0x4df0...1201,1000,3,4
0xdb8d...9360,502,4,2
0x3d52...0e63,1521,3,6
0x96c3...3403,1012,3,4
0xfd78...8601,1013,3,4
0xc627...ca7e,1250,3,5
0x1519...8303,591,4,2
0x36e0...52bd,814,4,2
0x8e5e...a80f,1010,3,4
0x531a...bb4f,150,5,1
0xbd28...09d0,1000,3,4
0xa20c...0371,501,4,2
0x760e...e8fe,1006,3,4
0xe5c2...4a4c,2056,3,8
0x67a8...2eb6,151,5,1
0x9424...d9dc,1013,3,4
0x9de2...5a61,521,4,2
0xb6f3...65db,502,4,2
0x6b30...b9f1,150,5,1
0xb3cf...155c,1000,3,4
0x83b3...b566,156,5,1
0xa4e8...0771,161,5,1
0x1cd0...cec5,150,5,1
0x5ac6...231e,1007,3,4
0xce20...c645,1000,3,4
0x36c6...5231,150,5,1
0x0ba9...e8f5,504,4,2
0x5394...42d8,508,4,2
0x6d6d...8855,518,4,2
0x6100...9ebf,513,4,2
0x1a7a...9d78,502,4,2
0xe26f...0974,152,5,1
0x60dd...21ed,153,5,1
0x0b52...a134,156,5,1
0x0e8e...4f57,150,5,1
0xdf59...84e5,150,5,1
0x3707...2860,300,5,1
0x4e9b...39d6,362,5,1
0x57fb...cbbb,2006,3,8
0x0cf4...a9fa,1083,3,4
0x87e9...a142,2162,3,8
0x919c...5a42,353,5,1
0x0099...208b,500,4,2
0x3bb1...b618,1000,3,4
0x89a8...5b0d,246,5,1
0x5c5d...bcb4,515,4,2
0x32e6...84e0,501,4,2
0x303c...226f,265,5,1
0x3e68...c119,214,5,1
0xee7c...9990,1004,3,4
0xe2ce...5a24,196,5,1
0x3530...2e7a,878,4,2
0xbfbc...b637,500,4,2
0x5339...eb03,502,4,2
0xe92a...9ed0,154,5,1
0xc8ee...fb1e,166,5,1
0xfdc2...3437,185,5,1
0xbfad...ad6c,1000,3,4
0x851b...8dc2,1272,3,5
0x83fb...4d17,505,4,2
0x19c5...22a6,1005,3,4
0xfaf2...d1c6,250,5,1
0x45e9...293e,531,4,2
0xceae...035c,1500,3,6
0x1917...53b8,1000,3,4
0xd71a...9e22,1010,3,4
0xbeca...bab3,1137,3,4
0x60a7...cac4,1059,3,4
0xd492...0f92,1102,3,4
0xfa45...bc28,500,4,2
0x0e4f...e6f8,164,5,1
0xc18a...25ab,502,4,2
0x00e9...d60a,626,4,2
0xb478...2349,172,5,1
0x8a8a...c796,1002,3,4
0x2bc9...faed,154,5,1
0xa677...bf0d,1000,3,4
0x497a...f06b,1498,3,5
0xa067...74f4,1009,3,4
0x467d...ae69,160,5,1
0x8486...d424,151,5,1
0x4e7d...34e0,1000,3,4
0x8834...7d56,155,5,1
0x87d2...07b0,500,4,2
0xf37e...61d1,1002,3,4
0x8271...e706,150,5,1
0x5390...462f,503,4,2
0x721e...a2ee,150,5,1
0xab94...685b,154,5,1
0xe8b4...67b4,152,5,1
0x7463...0124,1046,3,4
0xc464...8e5f,1071,3,4
0x09f1...b3c9,504,4,2
0x0400...48f8,170,5,1
