ETH Address,Stake,Tier,Participation
0x8571...49ce,1001,3,4
0x6265...c58a,1151,3,4
0xa57c...0d73,1001,3,4
0x185d...e3e6,526,4,2
0xa227...b143,1000,3,4
0xf5ed...cca6,500,4,2
0x8ae7...b9e5,1020,3,4
0x11c4...9142,1007,3,4
0xf3b4...ebe6,2100,3,8
0xb2e1...efd2,3927,3,15
0x1c32...8da3,514,4,2
0x0752...c807,1007,3,4
0xe180...f95c,2562,3,10
0xc840...a3d0,1000,3,4
0x960d...ebe8,1001,3,4
0x2863...8031,1201,3,4
0x1755...dcef,1755,3,7
0xa415...5205,160,5,1
0x9f03...4dd8,1015,3,4
0xf46d...3171,1042,3,4
0x7457...93f4,1000,3,4
0xf21c...5cc8,1001,3,4
0x0cbf...d692,1109,3,4
0x5142...5013,503,4,2
0xf3b4...ebe6,2100,3,8
0xf642...95e8,510,4,2
0xa47b...1870,1000,3,4
0xc748...97c9,1000,3,4
0xe0c2...5e2b,2750,3,11
0x2dc4...35e7,1003,3,4
0x0f82...ed0b,505,4,2
0x63a5...4c74,1001,3,4
0xf3cc...48b3,1016,3,4
0x0885...9526,679,4,2
0xf896...b911,540,4,2
0x2070...ea34,1000,3,4
0x90c6...c015,1004,3,4
0xbbb5...6ed6,1688,3,6
0xfffe...854c,1567,3,6
0x90c6...c015,1004,3,4
0xe7db...e399,150,5,1
0xc115...2021,1000,3,4
0xb478...2349,1059,3,4
0x1c9d...adc5,1089,3,4
0x3a87...5732,1010,3,4
0x24e2...45bf,1019,3,4
0x9ec3...d999,1009,3,4
0x32d9...b74e,1008,3,4
0x3033...d915,1005,3,4
0x6265...c58a,1151,3,4
0x9a9c...de85,1500,3,6
0x32d9...b74e,1008,3,4
0xa160...1ef0,189,5,1
