ETH Address, Stake, Tier, Participation Weight
0xc1d7...5ced,500,4,2
0xc1c4...dc51,1749,3,6
0x9201...cbe9,962,4,2
0x36e0...52bd,506,4,2
0xc29b...cc9e,200,5,1
0x637c...b7b8,1013,3,4
0xbdd6...dfe2,150,5,1
0xfce4...4eee,150,5,1
0xac25...d2ec,1000,3,4
0x03a0...3184,1009,3,4
0x65d3...4381,150,5,1
0xafb6...088a,554,4,2
0x7e0b...2b29,500,4,2
0x23d3...5936,501,4,2
0xf6b9...aa1c,151,5,1
0x1723...7613,175,5,1
0xad3f...6606,519,4,2
0xfd04...5929,1009,3,4
0x9c53...3a13,500,4,2
0x7457...93f4,500,4,2
0x03c6...4f17,175,5,1
0x286d...2ba2,161,5,1
0x840d...7967,1001,3,4
0x127c...5811,156,5,1
0xd3e7...25f1,523,4,2
0xc4d4...5f6c,501,4,2
0x111e...f17a,2349,3,9
0xa7e2...1303,194,5,1
0x96c3...3403,1012,3,4
0xd166...61ec,961,4,2
0xc287...08ed,1012,3,4
0x41af...5800,152,5,1
0x118e...d504,500,4,2
0xb623...7efb,1006,3,4
0xe011...5b54,215,5,1
0x845a...c4f9,1000,3,4
0x2521...1a80,500,4,2
0xdb9d...37ca,1004,3,4
0xb104...9d86,512,4,2
0xdf3f...0404,1000,3,4
0xf77f...4dfa,504,4,2
0xf939...dab3,500,4,2
0xf37e...61d1,1002,3,4
0x6e42...34c0,170,5,1
0x051a...29d7,500,4,2
0xdeeb...b319,500,4,2
0x5087...76ec,150,5,1
0xa681...2cda,3338,3,13
0x571a...e2e1,155,5,1
0xd045...9e44,1003,3,4
0x53fe...05bb,1040,3,4
0x1084...178a,501,4,2
0x2759...4c20,153,5,1
0x14d4...ca76,150,5,1
0x8c4c...dd4e,505,4,2
0x08a3...c1df,1000,3,4
0x11c4...9142,500,4,2
0xf14d...5a9f,500,4,2
0x77a7...0e14,226,5,1
0x2d7e...fb97,154,5,1
0xb905...c9b1,152,5,1
0x3af4...d85a,1000,3,4
0x3cde...51b5,150,5,1
0x892f...6647,151,5,1
0x32e9...2017,1103,3,4
0xd2c7...4e43,272,5,1
0x5299...4f70,505,4,2
0x09f1...b3c9,504,4,2
0x4b05...7b5c,1250,3,5
0x235f...22d2,150,5,1
0x3d52...0e63,1521,3,6
0x470b...2aaf,500,4,2
0x6e69...b3c4,170,5,1
0x1cd0...cec5,150,5,1
0x851b...8dc2,1272,3,5
0xd697...0ca2,158,5,1
0xf18c...e9ff,1003,3,4
0xf320...4bec,1015,3,4
0x5b9c...05bf,224,5,1
0x23f5...f285,505,4,2
0x6f66...e856,574,4,2
0x943d...d469,1004,3,4
0xca7a...9225,150,5,1
0xac88...b1a8,505,4,2
0x0b4f...5be1,151,5,1
0x5491...807f,150,5,1
0x0b46...dfca,151,5,1
0x6b04...df93,158,5,1
0xe0fe...a81a,1005,3,4
0x3146...af50,1272,3,5
0x2863...8031,1201,3,4
0xa20c...0371,501,4,2
0x8eb2...e88c,160,5,1
0xb1ac...3a56,150,5,1
0x6e8a...1a07,528,4,2
0xa282...48f2,305,5,1
0xe871...9ed2,510,4,2
0x6ee7...e89c,614,4,2
0x5b0e...744a,151,5,1
0x283e...9b70,150,5,1
0x5427...dc66,150,5,1
0xc082...71a7,506,4,2
0x5cbb...38ea,152,5,1
0x87e0...48b3,157,5,1
0xacbb...0e5a,522,4,2
0x5733...e72a,515,4,2
0x0e4f...e6f8,164,5,1
0xf1ba...5788,1070,3,4
0x6641...e72e,511,4,2
0x59fa...8832,150,5,1
0xfcc0...b598,501,4,2
0x9003...76d2,154,5,1
0x2bc9...faed,154,5,1
0xc526...4cd3,271,5,1
0x8399...1475,848,4,2
0x03d0...c791,150,5,1
0x54de...b2dc,500,4,2
0x1a34...da29,1009,3,4
0x7280...9879,151,5,1
0x760e...e8fe,1006,3,4
0xc37e...2ca7,150,5,1
0x8571...49ce,500,4,2
0x304d...69b8,254,5,1
0x470f...8b95,184,5,1
0xc578...f674,500,4,2
0x9de2...5a61,221,5,1
0x9240...9071,204,5,1
0xfd3b...5f0b,152,5,1
0x7b64...492d,198,5,1
0x56f0...bdf0,150,5,1
0x69d5...18eb,1509,3,6
0x946d...584d,1000,3,4
0x1d48...9f7a,150,5,1
0xb2e2...0175,1000,3,4
0x71f3...4b29,155,5,1
0xb657...aa86,158,5,1
0x3238...5564,500,4,2
0xe651...670c,152,5,1
0x0f43...d5a4,1250,3,5
0xd30c...7967,1006,3,4
0xa6ba...6cdb,195,5,1
0xf5d6...610f,1000,3,4
0xb132...3ec5,154,5,1
0x581b...c615,200,5,1
0x6ca7...9fc0,201,5,1
0x3ec7...3e8d,536,4,2
0x6975...eaa7,208,5,1
0xddd2...9d32,500,4,2
0x4747...dcb2,171,5,1
0x97a8...cd95,1006,3,4
0x346c...a8b1,750,4,2
0xb5e2...4b00,151,5,1
0xeaf5...0fe1,500,4,2
0x319c...c6c1,188,5,1
0x298b...5563,288,5,1
0xe223...563d,1000,3,4
0x184a...9803,152,5,1
0x3d39...b57a,436,5,1
0xcdd2...be55,173,5,1
0xc21a...146a,160,5,1
0xabdb...d985,150,5,1
0xe180...f95c,507,4,2
0x8486...d424,151,5,1
0xf501...409e,245,5,1
0x7af5...40ec,154,5,1
0xd6e9...b990,150,5,1
0x0b40...4f11,298,5,1
0x45fb...52eb,300,5,1
0x2443...3332,501,4,2
0x3737...507f,150,5,1
0x9292...02c0,225,5,1
0xdb7c...537b,150,5,1
0xf4dc...4227,518,4,2
0x7f1b...4bfa,500,4,2
0x9a63...9976,156,5,1
0xb8d1...87ae,1113,3,4
0x5437...a4bd,304,5,1
0x644c...b31a,160,5,1
0x6c3a...6d80,501,4,2
0x045d...e696,150,5,1
0x78cb...70f6,150,5,1
0xe73e...0f6f,166,5,1
0x5e2d...5546,237,5,1
0x3fb9...80b2,150,5,1
0xcc3c...1710,1013,3,4
0x4468...9a57,501,4,2
0x9bb9...0d34,1015,3,4
0xea2d...9d89,150,5,1
0xf0a9...424a,153,5,1
0xa140...a46d,1010,3,4
0xb476...c154,150,5,1
0x5142...5013,503,4,2
0x5b9e...c3c8,180,5,1
0xcbbd...c2af,600,4,2
0xf4a3...fc46,153,5,1
0x029c...13ad,503,4,2
0xb6f3...65db,502,4,2
0x580c...b05b,500,4,2
0xafea...eea3,158,5,1
0x1e60...ccfa,150,5,1
0x9a33...34bf,238,5,1
0xc9d0...5adb,307,5,1
0x872b...7856,151,5,1
0x0b66...7f65,502,4,2
0x0ed4...3481,500,4,2
0xa244...0557,160,5,1
0x2bf4...3c6b,151,5,1
0x31f6...7f4a,150,5,1
0xf321...8244,150,5,1
0xf8f7...06d3,150,5,1
0xf3d0...93f4,207,5,1
0xc0af...89ee,152,5,1
0xc178...6829,152,5,1
0x607c...393d,506,4,2
0x2af6...a1c1,500,4,2
0xc15b...5ab6,154,5,1
0x9424...d9dc,1013,3,4
0x97fd...1587,1566,3,6
0x5c93...a1ec,1083,3,4
0x6b75...3987,150,5,1
0x725b...924f,1000,3,4
0x72c5...9b76,221,5,1
0xf989...340e,505,4,2
0xfa7f...c664,500,4,2
0x443d...561e,153,5,1
0x811d...dca6,214,5,1
0x303c...226f,265,5,1
0xa0dd...f22d,160,5,1
0x60dd...21ed,153,5,1
0xb1c8...7eae,500,4,2
0x242f...5d18,500,4,2
0x53cf...31e7,1002,3,4
0x868e...b7e6,501,4,2
0x4da6...7111,150,5,1
0xb17d...d97e,1001,3,4
0x65f5...6b31,572,4,2
0xbf86...74cb,1000,3,4
0xc284...c712,559,4,2
0xf097...610e,200,5,1
0xeda4...eed9,1414,3,5
0x0f3a...5353,1002,3,4
0xab5a...de7f,153,5,1
0x00e9...d60a,626,4,2
0xbc27...b04d,265,5,1
0x2888...3eda,152,5,1
0x521f...cdf0,1000,3,4
0xbd28...09d0,1000,3,4
0xb10f...cb11,1026,3,4
0xf0ce...5cd8,165,5,1
0xaf7c...494f,150,5,1
0x39b0...8cf7,150,5,1
0x9fc1...2125,150,5,1
0x344f...7851,1004,3,4
0x4e54...69bf,1000,3,4
0xa169...6a2e,151,5,1
0x0adc...9e94,155,5,1
0xc697...5e0e,1007,3,4
0x325a...20b0,151,5,1
0x0099...208b,500,4,2
0xa61b...7d68,500,4,2
0x5466...f544,175,5,1
0xae4f...8373,150,5,1
0xaf78...f344,151,5,1
0x3dbc...3b09,1000,3,4
0x5c70...5992,236,5,1
0xd8ab...3aab,522,4,2
0x87b6...bf0c,151,5,1
0x9fbf...f1df,150,5,1
0x977b...772c,150,5,1
0xaa22...3873,1054,3,4
0x293f...f998,168,5,1
0xbf6a...f523,150,5,1
0xec0a...ec56,505,4,2
0xc888...8e7c,151,5,1
0x3da2...5fa9,181,5,1
0x630c...1010,170,5,1
0x1a7a...9d78,502,4,2
0x226f...4770,207,5,1
0x2cd8...4b67,1018,3,4
0x23ba...41bd,500,4,2
0x751e...da2b,190,5,1
0xdc72...54ae,500,4,2
0xc600...127e,1008,3,4
0xba52...f1e8,153,5,1
0xb52f...9787,500,4,2
0xecd7...76a8,150,5,1
0x1cc1...dff9,1003,3,4
0xfe10...e862,155,5,1
0xb133...4f3a,183,5,1
0x81ce...8cf1,500,4,2
0x1e9b...6e66,151,5,1
0x90ce...c9f0,199,5,1
0x33f5...94ad,171,5,1
0x86bf...743b,1000,3,4
0x396b...d2aa,1000,3,4
0x7df2...c549,600,4,2
0x721e...a2ee,150,5,1
0x6c17...a444,503,4,2
0x3958...f104,150,5,1
0x754a...e5c1,556,4,2
0xf3b0...ede6,183,5,1
0xe9af...1f33,154,5,1
0x0d51...d862,500,4,2
0xf411...8acd,665,4,2
0x6f83...ab5c,151,5,1
0x162c...ea7d,608,4,2
0x827d...ab3b,210,5,1
0xe646...b62e,529,4,2
0x13f9...865f,200,5,1
0x76e9...4be1,1003,3,4
0xe3f5...e62c,151,5,1
0x8386...8fb6,1056,3,4
0x5c22...c7ec,160,5,1
0x696a...a56c,500,4,2
0x2b7a...bdd7,151,5,1
0x5c0d...8df4,501,4,2
0x0b4e...2de9,503,4,2
0x0dbe...cfb7,502,4,2
0x12ce...d467,150,5,1
0xdb83...8404,205,5,1
0x3e68...c119,214,5,1
0xa63e...d068,166,5,1
0xe415...f70d,510,4,2
0xd145...4745,200,5,1
0xfb96...f403,1000,3,4
0x5e4b...92cc,159,5,1
0xa6c9...2165,1543,3,6
0x16f3...0179,195,5,1
0x4393...1d4e,1000,3,4
0xbfad...ad6c,1000,3,4
0x7e69...6f5a,159,5,1
0x0d22...970f,217,5,1
0x38f8...251c,1000,3,4
0xb96d...fe9a,151,5,1
0x8776...eb89,252,5,1
0xb4ba...7a75,150,5,1
0xb3b8...881b,523,4,2
0x539f...7ed4,1023,3,4
0x51b4...1236,155,5,1
0x4cf3...b83b,250,5,1
0x4254...b20f,1000,3,4
0x7e22...9d30,511,4,2
0x7f58...41c2,1004,3,4
0x45e9...293e,531,4,2
0xfdc2...3437,185,5,1
0xd514...22c4,164,5,1
0x26a5...e144,502,4,2
0x3677...2203,1020,3,4
0xf69c...d7ee,200,5,1
0x9738...782c,176,5,1
0x3e04...5c58,151,5,1
0xbc1a...71e4,504,4,2
0xe62d...21f0,151,5,1
0x6d9f...ec2e,176,5,1
0x55b9...20f7,150,5,1
0x0e8e...4f57,150,5,1
0x257f...6543,533,4,2
0x704e...5f3c,1005,3,4
0x07f4...8ac5,260,5,1
0x2c6d...c06a,177,5,1
0xc925...5610,171,5,1
0x122f...f95e,151,5,1
0x5b90...80b1,501,4,2
0x890d...c6e9,766,4,2
0x8635...ae37,564,4,2
0x4f3f...4a31,152,5,1
0xfa7b...1e04,151,5,1
0xfff5...b455,150,5,1
0xed42...dc6d,501,4,2
0x0c96...bada,150,5,1
0x8bda...b1e8,151,5,1
0xe17d...0e72,511,4,2
0x8fdd...5d91,501,4,2
0xb676...5bce,500,4,2
0x0c4a...15ba,1000,3,4
0x56bc...c15b,250,5,1
0x8a45...2d5f,505,4,2
0x91ff...9d07,309,5,1
0x622a...49c8,1001,3,4
0x13ca...9f97,221,5,1
0x8536...393a,150,5,1
0x1942...a5bf,151,5,1
0x02b5...c2ae,150,5,1
0x1f2e...5ad2,151,5,1
0xb11a...2828,500,4,2
0x1682...4efb,216,5,1
0xf4cb...817a,750,4,2
0xaefe...ac4c,507,4,2
0x485e...cbcc,184,5,1
0x0770...b916,1115,3,4
0xaa26...e3bf,151,5,1
0x58be...5c04,150,5,1
0x090c...5f2c,613,4,2
0xfa78...9e9f,151,5,1
0xe189...f7ea,150,5,1
0x966a...11be,594,4,2
0x4581...2b2a,191,5,1
0x3707...2860,300,5,1
0x1089...4b57,154,5,1
0x59d4...15fb,497,5,1
0xb330...fba1,234,5,1
0x5a69...2679,150,5,1
0x6d26...6a19,500,4,2
0xdb8d...9360,502,4,2
0xbe92...c586,151,5,1
0xf25f...2ea0,153,5,1
0xee01...229d,152,5,1
0xfa2e...d5b6,153,5,1
0xb88a...a01f,200,5,1
0x9264...e2d8,501,4,2
0xa72e...3894,240,5,1
0x11de...8bfa,155,5,1
0x0b5d...f369,150,5,1
0x2967...e311,328,5,1
0xaf65...e84c,152,5,1
0xfe39...eb37,684,4,2
