ETH Address, Stake, Tier, Participation Weight
0xb10f...cb11,1026,3,4
0xf27a...e127,155,5,1
0x242f...5d18,1000,3,4
0x4e7d...3fd0,1005,3,4
0xa95f...d3de,514,4,2
0xe87b...ad95,500,4,2
0x6762...3fac,501,4,2
0x9121...39f5,510,4,2
0x7f1b...4bfa,1000,3,4
0xb2e1...efd2,1119,3,4
0x8e5e...a80f,1010,3,4
0x97d3...a281,501,4,2
0x4e54...69bf,1000,3,4
0x43d9...1e62,1001,3,4
0xb463...22c9,500,4,2
0xd552...cf84,500,4,2
0x8b19...19a4,1052,3,4
0xbf8d...7fdc,150,5,1
0x4b15...5a47,152,5,1
0x8483...bf2e,1000,3,4
0x4c92...2d71,1002,3,4
0x5733...e72a,1003,3,4
0xd697...0ca2,158,5,1
0x4cf3...b83b,250,5,1
0xd30c...7967,2175,3,8
0x5339...eb03,1008,3,4
0xa525...597a,500,4,2
0xae4f...8373,150,5,1
0xd0f5...7912,1015,3,4
0x9054...3e47,1021,3,4
0xcc05...2835,1000,3,4
0x912d...725a,153,5,1
0xed29...4996,218,5,1
0x0b56...428e,160,5,1
0xfe37...9f2a,1003,3,4
0x2b67...358f,1010,3,4
0xe7db...e399,150,5,1
0xe5c3...20b6,160,5,1
0x83a3...a3be,1057,3,4
0x426a...0d36,150,5,1
0x3fea...f831,500,4,2
0x69d2...eb80,1529,3,6
0x4d70...0853,520,4,2
0xa609...3179,1279,3,5
0x5c0d...8df4,501,4,2
0x61f4...75d3,1002,3,4
0x4b96...3fea,1294,3,5
0xe5cb...76f6,504,4,2
0xb1ac...3a56,150,5,1
0x8b82...fd1b,153,5,1
0x5827...ec05,220,5,1
0xeb10...fd7f,500,4,2
0xb7a1...1253,1278,3,5
0xd2a3...a626,504,4,2
0xacbb...0e5a,522,4,2
0x2609...6a99,1000,3,4
0x8e2b...6c01,204,5,1
0x2ff6...4d41,193,5,1
0x427f...399d,150,5,1
0xfea8...e23f,1335,3,5
0xfaca...8884,1740,3,6
0x3e68...c119,509,4,2
0x21f2...b313,1004,3,4
0x13b2...7ccf,1040,3,4
0xf4af...edac,500,4,2
0x9de2...5a61,521,4,2
0x57fb...cbbb,2006,3,8
0xb2e2...0175,1000,3,4
0xd8cb...3989,504,4,2
0xe10d...e603,300,5,1
0x2c23...3bd0,150,5,1
0xf738...3767,502,4,2
0xb114...7bde,503,4,2
0x23d3...5936,1002,3,4
0xb104...9d86,512,4,2
0xe5c2...4a4c,2070,3,8
0x8ceb...f1ee,1009,3,4
0xcc3c...1710,1013,3,4
0xf0ce...5cd8,165,5,1
0x197c...9ffa,1059,3,4
0xd6e9...b990,150,5,1
0x4b05...7b5c,1250,3,5
0x353c...e1ee,216,5,1
0x1a67...10b1,1000,3,4
0x84f1...0778,2380,3,9
0x9c90...211b,162,5,1
0x7cbd...d05d,2001,3,8
0x6a6e...f147,1005,3,4
0x608b...dc47,500,4,2
0x118e...d504,500,4,2
0xd114...b6c4,1369,3,5
0x8ec2...d13a,1000,3,4
0x5e5a...e622,287,5,1
0xc898...7792,2083,3,8
0x5c98...e3cb,154,5,1
0x77a1...4edf,1013,3,4
0x2099...c80c,153,5,1
0x0f85...c617,505,4,2
0x85b8...c928,1095,3,4
0xd32f...41a8,1005,3,4
0xa0ac...013d,1001,3,4
0xd1c4...b555,1160,3,4
0xb6a6...def7,155,5,1
0x405a...d179,1366,3,5
0x1c72...d414,510,4,2
0x0c4a...15ba,1000,3,4
0xe3b7...393f,155,5,1
0x965f...acb0,151,5,1
0xf315...ff56,264,5,1
0x14f5...96b7,153,5,1
0xaf33...882f,1083,3,4
0x7b56...57a2,1011,3,4
0x49cb...d672,3383,3,13
0x011d...fc83,1000,3,4
0x8b78...ec8b,212,5,1
0xda0d...36e0,150,5,1
0xada2...1896,1097,3,4
0xcd73...bc22,1000,3,4
0x0548...4660,1200,3,4
0x0538...91b2,1000,3,4
0xb7cc...dfc4,1004,3,4
0x6035...0512,1006,3,4
0xaac8...1d6a,165,5,1
0x77cc...c4d6,500,4,2
0x6f76...c933,1069,3,4
0x4a20...3951,220,5,1
0xfdc2...3437,185,5,1
0x9513...df51,501,4,2
0x4f21...d00e,1007,3,4
0x39a9...586a,1002,3,4
0x39d4...5c92,2456,3,9
0x9264...e2d8,1001,3,4
0x6437...c60e,1000,3,4
0x302d...5ade,501,4,2
0x54ad...5a27,507,4,2
0xa1fb...6492,1015,3,4
0x1e9b...6e66,151,5,1
0x8e16...dcc4,1001,3,4
0xde8f...198b,158,5,1
0x084a...09f1,1058,3,4
0x70e3...3ab5,200,5,1
0x77a7...0e14,226,5,1
0x8c19...4429,500,4,2
0xe7c0...16ed,150,5,1
0x3fb9...80b2,150,5,1
0x8e97...00e8,501,4,2
0x44c9...e42e,500,4,2
0xa81d...2ba5,165,5,1
0x9b8e...6f68,156,5,1
0x03a0...3184,1009,3,4
0x490e...4d0a,503,4,2
0xe51c...e238,1001,3,4
0xfac1...a191,1740,3,6
0x2af6...a1c1,500,4,2
0x34dc...a523,1008,3,4
0x8f45...85bb,500,4,2
0x9fbf...f1df,150,5,1
0xa3bb...c261,150,5,1
0xb96d...fe9a,151,5,1
0x61f2...0745,568,4,2
0x252e...8586,1060,3,4
0x22a3...5128,501,4,2
0xa7db...30c7,180,5,1
0x0308...b9d0,1027,3,4
0xf4c4...ef5c,150,5,1
0x28bf...9322,234,5,1
0x6099...615d,1000,3,4
0x5bd0...eb8e,500,4,2
0x4efa...7713,1011,3,4
0xf813...9797,510,4,2
0xbdcb...0e9d,502,4,2
0xedfd...c82e,150,5,1
0xd71a...9e22,1010,3,4
0xce72...59a3,1010,3,4
0xd51a...98ff,1002,3,4
0x7841...8dbc,1000,3,4
0x5b56...e83f,254,5,1
0xb488...c98d,1002,3,4
0xd3ae...77e7,1004,3,4
0x4627...bba3,1029,3,4
0xf80c...d6ca,155,5,1
0x6cf2...eb3d,1000,3,4
0x86ef...3197,154,5,1
0x8771...eb0a,155,5,1
0x84d1...5091,150,5,1
0x58db...2ba4,157,5,1
0xb00f...0791,1038,3,4
0x6f5c...50a1,150,5,1
0xc627...ca7e,1250,3,5
0x1293...0b2e,553,4,2
0x6632...bc0b,1052,3,4
0x7df2...c549,600,4,2
0xe0ea...1db7,165,5,1
0x7ad6...38b8,150,5,1
0xbe13...dd30,150,5,1
0xaa6b...a173,150,5,1
0x4f2e...4360,1150,3,4
0x5825...8fe1,500,4,2
0x69cb...e3f2,2100,3,8
0x9f45...0cba,291,5,1
0x79d8...acf9,500,4,2
0x9305...6f93,300,5,1
0xcd10...2fa9,525,4,2
0x0b4e...2de9,503,4,2
0x1536...221e,152,5,1
0xb30f...cb8d,507,4,2
0xc583...5d5c,1008,3,4
0x1ffd...6854,150,5,1
0xe85f...9797,150,5,1
0x827d...ab3b,210,5,1
0x8eb2...e88c,160,5,1
0x3c7b...b82c,1016,3,4
0x0e26...dadb,1001,3,4
0x346c...7e57,256,5,1
0x4517...29a1,1002,3,4
0x7dde...2676,1175,3,4
0x721e...a2ee,150,5,1
0xc675...9a84,150,5,1
0x3d93...0cae,156,5,1
0xbcf1...8bf7,1011,3,4
0xb959...9e3e,151,5,1
0xdc72...54ae,1000,3,4
0xc32c...e8eb,1003,3,4
0x852e...0eb7,166,5,1
0xad36...2b36,1072,3,4
0x8d29...915b,500,4,2
0xd48e...aab2,213,5,1
0xa417...fb07,1002,3,4
0x7cdd...a398,1000,3,4
0xa6c9...2165,2302,3,9
0x8772...1a98,157,5,1
0x4c78...e5b3,600,4,2
0xa099...dbce,1000,3,4
0x5948...f6a8,1000,3,4
0x1dab...beaf,1005,3,4
0x197f...7d4b,1104,3,4
0x35a2...4b81,1503,3,6
0x7e55...0a41,510,4,2
0x11c0...04f6,1130,3,4
0xbeaf...1313,1000,3,4
0xa1f9...9609,1201,3,4
0xbf01...565d,150,5,1
0xef30...1f02,1084,3,4
0x5394...42d8,1013,3,4
0x1716...d8ca,500,4,2
0xde78...9c71,542,4,2
0x7c11...8a44,1006,3,4
0x4d9d...ae22,153,5,1
0x7af5...40ec,154,5,1
0x6625...ca6a,1086,3,4
0xa2e1...1751,150,5,1
0x197f...7955,150,5,1
0x1d97...0702,163,5,1
0x3721...df2a,169,5,1
0x9ed4...c56d,600,4,2
0x1920...6546,1933,3,7
0x2443...3332,501,4,2
0xbce5...0150,1000,3,4
0xf384...e554,151,5,1
0x0717...a857,1000,3,4
0x5515...056a,559,4,2
0x6046...7e57,1007,3,4
0x4a44...2139,500,4,2
0x7c72...8797,150,5,1
0x914d...0774,504,4,2
0x00f3...131b,1000,3,4
0xf6fb...3702,150,5,1
0x99f6...a375,1006,3,4
0x2dc4...35e7,503,4,2
0x4886...b25d,551,4,2
0xfa10...7714,503,4,2
0xefb9...5ea0,1153,3,4
0x3d5d...3d7e,151,5,1
0xed42...dc6d,1016,3,4
0xc459...4102,153,5,1
0xd514...22c4,164,5,1
0x7457...93f4,1000,3,4
0x8635...ae37,1005,3,4
0x9424...d9dc,1013,3,4
0x1942...a5bf,151,5,1
0xac88...b1a8,505,4,2
0xa275...6335,1007,3,4
0xee7c...9990,1004,3,4
0x602b...dcd1,501,4,2
0x3bb1...b618,1000,3,4
0xed6e...e1b4,1000,3,4
0xc9e6...a009,500,4,2
0xb0aa...f848,340,5,1
0xbf86...74cb,1000,3,4
0x330b...47a2,150,5,1
0x9e13...8215,1000,3,4
0x991f...163c,515,4,2
0x3d39...b57a,436,5,1
0x0099...208b,1001,3,4
0x4a7f...b673,230,5,1
0x465d...d894,514,4,2
0x5967...a437,1011,3,4
0x4f90...c48a,1000,3,4
0xe1a9...5d88,163,5,1
0x4ea7...814b,184,5,1
0x2aa4...8b72,151,5,1
0x18a4...0c7f,300,5,1
0x6d52...5f8b,150,5,1
0xc06f...bb07,1099,3,4
0xbcb2...3729,1000,3,4
0xd4ad...740d,1050,3,4
0x3cde...51b5,150,5,1
0xcc22...52ca,300,5,1
0xdbbc...6399,1001,3,4
0x3038...a6c8,150,5,1
0x1a01...4981,1005,3,4
0x9878...d0e3,1030,3,4
0xa39e...8314,1000,3,4
0xa728...b4f6,501,4,2
0xba88...4c57,1001,3,4
0x5d0d...f2ab,533,4,2
0x9617...d0de,1000,3,4
0x607c...393d,506,4,2
0xe3f5...e62c,151,5,1
0x68ee...0ad8,169,5,1
0x3a96...f08c,1001,3,4
0xb676...5bce,1000,3,4
0xbab5...74c5,1018,3,4
0xa61b...7d68,500,4,2
0xba52...f1e8,153,5,1
0x0b4f...5be1,151,5,1
0x3890...3a5c,156,5,1
0xfd18...4a01,152,5,1
0x32e6...154c,505,4,2
0x08a3...c1df,2000,3,8
0x4ce7...4244,365,5,1
0x4254...b20f,1000,3,4
0x0776...3829,169,5,1
0xff72...ed64,150,5,1
0xc066...bc28,150,5,1
0xe0c2...5e2b,2750,3,11
0x49a4...3040,154,5,1
0x4e70...711e,150,5,1
0x8a8a...c796,1002,3,4
0x622a...49c8,1001,3,4
0x8131...97bc,500,4,2
0xb880...bacd,1000,3,4
0x0e81...0ba6,156,5,1
0x630c...1010,170,5,1
0xec45...c665,151,5,1
0xf256...ce6c,151,5,1
0x7e50...e5d3,1100,3,4
0x2863...8031,1201,3,4
0xd166...61ec,1001,3,4
0x9bbb...de62,156,5,1
0xc5f1...8a0a,500,4,2
0xcc24...f19b,229,5,1
0xbe4b...7b74,151,5,1
0x210f...0d7a,155,5,1
0xd049...2e9f,502,4,2
0x76f3...03db,150,5,1
0xce3a...15d9,150,5,1
0x4581...2b2a,191,5,1
0x581b...c615,500,4,2
0x3958...f104,150,5,1
0xb377...78f8,150,5,1
0x87d2...07b0,500,4,2
0x8fb0...b198,168,5,1
0x80cd...d7c7,160,5,1
0x742e...3981,175,5,1
0xe234...02f3,150,5,1
0x5072...9de1,1069,3,4
0x193a...e8ac,151,5,1
0x3238...5564,500,4,2
0x7bbc...eadf,232,5,1
0x076a...bf30,1004,3,4
0x6d9f...ec2e,176,5,1
0x68da...8e9a,1000,3,4
0x0752...c807,501,4,2
0x96d7...dc36,155,5,1
0x4cc4...800b,683,4,2
0x0b46...dfca,151,5,1
0x90ce...c9f0,199,5,1
0x5bff...9ef5,163,5,1
0x01ed...c55e,506,4,2
0x0ba9...e8f5,504,4,2
0x303d...8d8f,501,4,2
0x4590...662b,157,5,1
0x1c72...03a2,1045,3,4
0xb478...2349,241,5,1
0x986c...1e7e,150,5,1
0x5cad...a5bd,151,5,1
0x131f...6883,244,5,1
0xd1ee...f09a,171,5,1
0x89e4...c382,160,5,1
0xe35e...23c2,1000,3,4
0xbb0d...755c,500,4,2
0x12e6...e14d,1577,3,6
0xe505...28df,179,5,1
0x77b0...2640,502,4,2
0xa677...bf0d,1009,3,4
0xfa51...4dff,500,4,2
0xb223...9f2c,150,5,1
0xd98a...2101,169,5,1
0x5427...dc66,150,5,1
0xd2f1...9a08,163,5,1
0x2d7e...fb97,154,5,1
0x7177...4086,157,5,1
0xe011...5b54,501,4,2
0x0ac8...65cf,160,5,1
0xb29d...3a3b,1001,3,4
0x3ed1...d451,1084,3,4
0xa417...a567,500,4,2
0xae66...2829,555,4,2
0x005c...c6ed,504,4,2
0x02c2...b179,1000,3,4
0x8cf6...ba5b,500,4,2
0x4db3...bc3f,151,5,1
0x2381...ce3b,1001,3,4
0x301e...d2c2,160,5,1
0x80e7...88b7,1001,3,4
0x23e1...795c,150,5,1
0xcbda...778c,550,4,2
0x5c22...c7ec,160,5,1
0xd4ae...13a9,227,5,1
0x0955...26c1,168,5,1
0xdb3b...58a4,1001,3,4
0xe6f3...f23c,550,4,2
0x787d...e18e,151,5,1
0xdbe9...80dc,1000,3,4
0xb0ba...e57e,150,5,1
0x45aa...be94,531,4,2
0x6adc...08fc,150,5,1
0x5927...c435,150,5,1
0x96c3...3403,1012,3,4
0x4ac4...47b4,527,4,2
0xb133...4f3a,183,5,1
0xee0b...f39f,1500,3,6
0xcee7...35b3,503,4,2
0xf0a9...424a,153,5,1
0x919c...5a42,353,5,1
0xbb34...368f,353,5,1
0x888b...847b,1004,3,4
0x11e7...3bf0,1000,3,4
0x637c...b7b8,1013,3,4
0x5bf7...3b14,1000,3,4
0xc697...5e0e,1007,3,4
0x0770...b916,1115,3,4
0xb690...f7f4,1010,3,4
0xcf28...d82e,151,5,1
0x8558...e58c,216,5,1
0x3af4...d85a,1000,3,4
0x3dc4...51cf,501,4,2
0x5976...26ab,150,5,1
0xc230...652f,180,5,1
0x696a...a56c,500,4,2
0xaa26...e3bf,151,5,1
0x0e4f...e6f8,164,5,1
0xfe7e...fb71,182,5,1
0x1e9b...72d4,501,4,2
0xc37e...2ca7,150,5,1
0x14ed...83a4,1001,3,4
0x5358...76fc,1045,3,4
0x6812...7690,501,4,2
0x8271...e706,150,5,1
0x9dee...9927,1001,3,4
0x6b30...b9f1,150,5,1
0xc17a...7828,1240,3,4
0xef00...c97d,151,5,1
0x6d26...6a19,500,4,2
0x4ced...32d6,669,4,2
0x70cc...c649,1000,3,4
0xf8b7...d1c8,155,5,1
0x6a9d...7a20,204,5,1
0xc832...0a0e,507,4,2
0xa3dd...d063,153,5,1
0x794c...7bbe,150,5,1
0x8122...3b56,157,5,1
0xd546...2354,501,4,2
0xcc98...a30d,158,5,1
0x844e...b353,502,4,2
0xe209...242f,162,5,1
0x6516...4073,184,5,1
0xcee4...68aa,1005,3,4
0x0c16...2fa3,500,4,2
0xefab...ac83,150,5,1
0x0f51...542b,208,5,1
0x522e...691d,633,4,2
0x7591...c6e2,1001,3,4
0x00c1...6ad0,209,5,1
0x0f9c...b328,500,4,2
0xd039...2831,576,4,2
0xac84...8ca1,150,5,1
0xda17...9035,160,5,1
0x736c...c7b5,501,4,2
0x9084...9723,175,5,1
0xddd2...9d32,500,4,2
0xa88e...1f22,1005,3,4
0x8a8e...ee5f,249,5,1
0xcfab...293f,500,4,2
0xdf5c...b1ee,196,5,1
0x6cce...29fc,500,4,2
0x159d...15b7,155,5,1
0xda50...1843,153,5,1
0x6282...4f88,500,4,2
0xd5ea...6b0d,150,5,1
0xc95e...3f23,153,5,1
0xccdf...86fe,150,5,1
0x933d...b244,1077,3,4
0x1733...f490,181,5,1
0x11de...8bfa,155,5,1
0x3769...5c12,500,4,2
0xf5d6...610f,1000,3,4
0x01c2...ffd0,508,4,2
0xe232...f822,500,4,2
0xf5b1...8229,199,5,1
0xaf03...87af,670,4,2
0x0ada...b347,876,4,2
0x319c...c6c1,188,5,1
0x5299...4f70,505,4,2
0x97f6...df25,151,5,1
0xbf51...839c,152,5,1
0xd6f6...bb89,153,5,1
0x1b58...1e91,155,5,1
0xc8a4...185a,150,5,1
0xb5cd...d849,151,5,1
0x78cb...70f6,150,5,1
0xf2e5...4443,150,5,1
0x705a...635d,1000,3,4
0x6c17...a444,503,4,2
0x46a0...e34d,507,4,2
0x3e30...1708,502,4,2
0x1dc1...8a20,151,5,1
0xdb8c...9ab4,161,5,1
0x0258...7ac2,160,5,1
0xf18c...e9ff,1003,3,4
0xf989...340e,505,4,2
0x2820...ad30,213,5,1
0xc6f2...5c99,264,5,1
0x2703...965e,165,5,1
0x281f...b674,200,5,1
0x21f5...0422,1014,3,4
0xc29b...cc9e,200,5,1
0x0400...48f8,170,5,1
0xea69...40ff,506,4,2
0xf9c8...f059,548,4,2
0x4f3f...4a31,152,5,1
0xebde...dabc,500,4,2
0x42de...09e8,1000,3,4
0x51bd...dd53,199,5,1
0xbf80...32a1,150,5,1
0x7e22...9d30,511,4,2
0xf097...610e,200,5,1
0x1eb9...9854,150,5,1
0xfe6a...14f4,301,5,1
0x5390...462f,503,4,2
0x2d6c...0116,155,5,1
0xc8db...d650,515,4,2
0x127c...5811,156,5,1
0x52c2...fac9,150,5,1
0xbfbc...b637,500,4,2
0xaa4e...f3bb,152,5,1
0x131f...41b9,664,4,2
0xa8bd...d25b,501,4,2
0x0b91...d15c,579,4,2
0xd916...8e33,150,5,1
0x2ce3...1635,503,4,2
0x37fe...2902,161,5,1
0x0885...9526,183,5,1
0x5d12...d317,500,4,2
0xe969...0e12,151,5,1
0x52f8...7434,150,5,1
0x0700...3de5,150,5,1
0xa796...cec3,160,5,1
0xe859...05af,501,4,2
0x9c58...b893,151,5,1
0x4228...9599,157,5,1
0x5be2...f5bf,151,5,1
0x4388...240a,152,5,1
0xb657...aa86,158,5,1
0x5242...8620,152,5,1
0x71ec...d3be,150,5,1
0x9c53...3a13,515,4,2
0x1b5f...9368,351,5,1
0xc73f...3258,1010,3,4
0x121d...c702,157,5,1
0x94d5...1116,151,5,1
0x5b5d...9c27,513,4,2
0xb5e6...94f2,150,5,1
0xa0dd...f22d,160,5,1
0x3009...0555,510,4,2
0xac25...d2ec,1000,3,4
0x7c5a...2afe,174,5,1
0xb1c8...7eae,500,4,2
0xc8a9...5204,156,5,1
0x1efa...9253,179,5,1
0xcdd2...be55,360,5,1
0x8571...49ce,500,4,2
0xe5d0...e53d,218,5,1
0x29bd...e120,182,5,1
0xfb44...fa58,245,5,1
0x8fdd...5d91,501,4,2
0xb5cf...e28f,150,5,1
0xb90a...161a,150,5,1
0x9292...02c0,225,5,1
0xce66...e0d8,170,5,1
0x5a69...2679,150,5,1
0xce1b...87c6,150,5,1
0x9420...9ab9,166,5,1
0xd8d0...4477,181,5,1
0x4ba1...213e,160,5,1
0xb307...46ab,200,5,1
0xa19e...69cc,160,5,1
0x6f83...ab5c,151,5,1
0x79e2...1805,452,5,1
0xd624...d0c1,151,5,1
0x88bf...6ad3,226,5,1
0xf030...6a76,1021,3,4
0x354f...63d4,1053,3,4
0x6792...fe5a,150,5,1
0xb677...7add,1012,3,4
0x3986...6f04,154,5,1
0x7358...bfea,694,4,2
0x9219...3bf2,157,5,1
0x6710...9ae7,150,5,1
0x5c4e...3f72,150,5,1
0xc5f5...e311,500,4,2
0xc840...a3d0,1000,3,4
0x788b...e8b3,150,5,1
0x8932...3f12,152,5,1
0x5061...350e,152,5,1
0x4860...eadb,234,5,1
0xb4ba...7a75,150,5,1
0xaf7c...494f,150,5,1
0xcc38...86ef,179,5,1
0xfa9d...ca46,150,5,1
0x9346...24f1,205,5,1
0x72d7...0805,151,5,1
0x86de...cd92,150,5,1
0xe476...8bba,200,5,1
0xc3ca...62e4,155,5,1
0x14b5...ea0c,556,4,2
0x3ace...07bf,162,5,1
0x64c8...9100,150,5,1
0x3aed...091a,407,5,1
0x0687...0643,150,5,1
0xa282...48f2,305,5,1
0x1e85...a8f5,220,5,1
0x9685...acb2,168,5,1
0x796b...180c,151,5,1
0xa244...0557,160,5,1
