ETH Address,Stake,Tier,Participation
0x1643...fb98,1020,3,4
0x833d...29bf,1074,3,4
0xb29d...3a3b,1001,3,4
0x7b10...cba6,1000,3,4
0xcda9...12cf,1000,3,4
0xb29d...3a3b,1001,3,4
0xb1ac...3a56,150,5,1
0x86bf...743b,1000,3,4
0x470f...8b95,1038,3,4
0x0610...4e74,1013,3,4
0xd32f...41a8,1005,3,4
0xc495...4a36,1009,3,4
0x73a9...8054,208,5,1
0xb607...4e40,150,5,1
0x0500...b9c4,2265,3,9
0x360f...cc95,1000,3,4
0xa5cb...0e06,538,4,2
0x5be2...f5bf,531,4,2
0x41f2...e9b7,1000,3,4
0xc627...ca7e,1250,3,5
0x30d9...f7cb,1000,3,4
0x242f...5d18,1000,3,4
0xc74d...77f0,1000,3,4
0x01ed...c55e,506,4,2
0xcd10...bd42,1000,3,4
0xb1d5...0357,1000,3,4
0xb44f...afb7,153,5,1
0x3dba...e310,1000,3,4
0xed6e...e1b4,1000,3,4
0xde78...9c71,1023,3,4
0xe232...f822,500,4,2
0x30d9...f7cb,1000,3,4
0xce6c...6894,1000,3,4
0x7f1b...4bfa,1000,3,4
0xc06f...bb07,1099,3,4
0x02c2...b179,1000,3,4
0xb7e0...7c5c,1003,3,4
0xc8bd...1816,150,5,1
0x2ab9...e2dc,1072,3,4
0xd30c...7967,2175,3,8
0xf21c...5cc8,1001,3,4
0x360f...cc95,1000,3,4
0xd41f...766a,154,5,1
0x32d5...5c8e,1018,3,4
0xe0c2...5e2b,2750,3,11
0xcda9...12cf,1000,3,4
0x8c4c...dd4e,505,4,2
0xa275...6335,1007,3,4
0xf501...409e,245,5,1
0x2863...8031,1201,3,4
0x6ac6...680b,1000,3,4
0x14b5...ea0c,556,4,2
0x6b9b...1b58,500,4,2
0x5142...5013,503,4,2
0x350a...ba66,1027,3,4
0x9c4c...f509,1001,3,4
0x38ed...7314,150,5,1
0x3986...6f04,154,5,1
0x5a01...0760,1000,3,4
0xe0c2...5e2b,2750,3,11
0xdf59...84e5,150,5,1
0x193a...e8ac,151,5,1
0x76f3...03db,150,5,1
0x3d16...f0e2,1000,3,4
0xb9fd...1c40,1001,3,4
0xc627...ca7e,1250,3,5
0x6265...c58a,1151,3,4
0xb5e6...94f2,150,5,1
0x0b46...dfca,151,5,1
0xa03c...0e9e,500,4,2
0x44c9...e42e,500,4,2
0xf775...dbe8,151,5,1
0x93cf...f568,1010,3,4
0x97d3...a281,1001,3,4
0xb30f...cb8d,507,4,2
0x8cec...4805,226,5,1
0x94d5...1116,151,5,1
0x7820...a730,1009,3,4
0xbfad...ad6c,1000,3,4
0x6046...7e57,1007,3,4
0x7b10...cba6,1000,3,4
0xad36...2b36,1072,3,4
0xd4ad...740d,1050,3,4
0xfaca...8884,1740,3,6
0xfe84...8cb8,1000,3,4
0x64c8...9100,1007,3,4
0xe771...b807,1107,3,4
0xdf3f...0404,1000,3,4
0x31de...e7c8,157,5,1
0x39a9...586a,1002,3,4
0xd462...b7a0,220,5,1
0x06be...e5eb,1040,3,4
0xc06f...bb07,1099,3,4
0x61f4...75d3,1002,3,4
0xfa2e...d5b6,153,5,1
0x758b...6378,150,5,1
0x3d16...f0e2,1000,3,4
0x0cbf...d692,1109,3,4
0xbf86...74cb,1000,3,4
0x5ffc...aa6c,1000,3,4
0x5466...f544,511,4,2
0x696a...a56c,500,4,2
0xde53...4675,150,5,1
0x2b67...358f,1010,3,4
0xecd6...f9a4,600,4,2
0x773e...2446,1019,3,4
0xf43f...8117,150,5,1
0xd0dd...5781,150,5,1
0xa8dd...78f7,500,4,2
0x38d9...e8e3,1004,3,4
0xf097...610e,1000,3,4
0xb2ab...9f67,150,5,1
0xc18a...25ab,502,4,2
0xe0c2...5e2b,2750,3,11
0x13f8...8c18,1000,3,4
0x71f4...0bf8,1105,3,4
0x5c98...e3cb,1549,3,6
0x64c8...9100,1007,3,4
0xddd2...9d32,500,4,2
0xc757...e677,150,5,1
0x5b97...67dc,154,5,1
0x2863...8031,1201,3,4
0x8932...fa21,1000,3,4
0xbcf1...8bf7,1011,3,4
0x9de2...5a61,521,4,2
0x0ada...b347,876,4,2
0xa403...bc0f,1000,3,4
0xb7e0...7c5c,1003,3,4
0x896b...d2c8,505,4,2
0x30d9...f7cb,1000,3,4
0x06be...e5eb,1040,3,4
0x833d...29bf,1074,3,4
0x6ac6...680b,1000,3,4
0x087f...554b,1328,3,5
0x087f...554b,1328,3,5
0x7463...0124,1046,3,4
0x736c...c7b5,501,4,2
0x99dd...4093,1010,3,4
0x754a...e5c1,1553,3,6
0x4225...20da,1000,3,4
0x09f8...aa41,150,5,1
0xbd78...afaa,1003,3,4
0x4f2e...4360,1150,3,4
0x73b6...82f8,1026,3,4
0xf204...3baa,500,4,2
0xcee7...35b3,1000,3,4
0x4ee0...3d17,1005,3,4
0xfe37...9f2a,1003,3,4
0x4cf2...f852,1013,3,4
0x0687...0643,150,5,1
0x4e9c...6d06,150,5,1
0x81e3...4f5f,1000,3,4
0xad3f...6606,519,4,2
0xac79...7ea1,1016,3,4
0x5e2d...5546,237,5,1
0x4e9b...39d6,362,5,1
0x2ad9...8d14,1010,3,4
0x0382...9c73,1002,3,4
0x6b4d...8d1a,150,5,1
0x8ca9...45d2,1001,3,4
0xfff5...b455,1010,3,4
0x6eb4...03e4,2000,3,8
0x252e...8586,1064,3,4
0xb29d...3a3b,1001,3,4
0xb1c7...38e3,1000,3,4
0x773e...2446,1019,3,4
0xae59...83c2,1408,3,5
0x0ed4...3481,500,4,2
0xd434...bc86,1150,3,4
0x4e70...711e,150,5,1
0xeb61...507e,501,4,2
0xe0c2...5e2b,2750,3,11
0xfaca...8884,1740,3,6
0x7cbd...d05d,2001,3,8
0xd30c...7967,2175,3,8
0x2c0b...afc3,1001,3,4
0xe5c2...4a4c,2070,3,8
0xd559...1dcf,150,5,1
0x97d3...a281,1001,3,4
0x2411...4949,1042,3,4
0x17a5...1eed,150,5,1
0x5976...26ab,150,5,1
0xde78...9c71,1023,3,4
0xee06...08b6,524,4,2
0x6fd6...d7c7,1000,3,4
0xe771...b807,1107,3,4
0x4cad...f9be,1543,3,6
0x6046...7e57,1007,3,4
0x380d...b101,503,4,2
0x39a9...586a,1002,3,4
0xdf3f...0404,1000,3,4
0xb737...a2a4,1000,3,4
0x2411...4949,1042,3,4
0x183e...120e,1006,3,4
0xd114...b6c4,1369,3,5
0x3238...5564,500,4,2
0x148a...e04e,1002,3,4
0xccd9...f58e,515,4,2
0x3265...6426,150,5,1
0x2765...df73,1005,3,4
0x7cdd...a398,1000,3,4
0xb488...c98d,1002,3,4
0xc304...3fb5,1000,3,4
0x0500...b9c4,2265,3,9
0x32e6...154c,505,4,2
0x12cf...041b,508,4,2
0xf260...170e,150,5,1
0xc445...f9e7,1273,3,5
0x627b...2909,155,5,1
0xec81...4845,1050,3,4
0x6046...7e57,1007,3,4
0xc37e...2ca7,1000,3,4
0xee06...08b6,524,4,2
0xae59...83c2,1408,3,5
0xad88...c82c,535,4,2
0x3a09...9cc5,1006,3,4
0x87f5...a695,1033,3,4
0xac4e...1957,150,5,1
0x5ffc...aa6c,1000,3,4
0xddd2...9d32,500,4,2
0x6437...c60e,1000,3,4
0xa3ca...907d,1010,3,4
0xed6e...e1b4,1000,3,4
0x22c4...73f0,200,5,1
0x85b8...c928,1095,3,4
0x8011...d0bb,150,5,1
0x49cb...d672,3383,3,13
0x025a...69dc,285,5,1
0x06a6...ad35,505,4,2
0xb677...7add,1012,3,4
0xed42...dc6d,1016,3,4
0x947f...74d2,2263,3,9
0xcd10...bd42,1000,3,4
0xdabc...c51f,164,5,1
0x754a...e5c1,1553,3,6
0xd4ad...740d,1050,3,4
0x4596...bb2a,152,5,1
0xf813...9797,510,4,2
0xa7db...30c7,180,5,1
0x9264...e2d8,1001,3,4
0x34dc...a523,1008,3,4
0x0290...2271,155,5,1
0x98d2...b402,158,5,1
0xf097...610e,1000,3,4
0x833d...29bf,1074,3,4
0x4cf2...f852,1013,3,4
0x914d...0774,504,4,2
0x2863...c589,1002,3,4
0x7cbd...d05d,2001,3,8
0x4254...b20f,1000,3,4
0x4362...c417,1001,3,4
0xa43d...df25,501,4,2
0x6fbb...6167,500,4,2
0xc459...4102,153,5,1
0xd30c...7967,2175,3,8
0x118e...d504,500,4,2
0x87f5...a695,1033,3,4
0x65d3...4381,500,4,2
0x46e1...c8d1,150,5,1
0x4db3...bc3f,151,5,1
0x0e4f...e6f8,505,4,2
0x5baa...0348,515,4,2
0x14b5...ea0c,556,4,2
0x5c98...e3cb,1549,3,6
0x00ac...d697,2081,3,8
0xe011...5b54,1000,3,4
0xdf2e...dc80,1000,3,4
0xa8dd...78f7,500,4,2
0x8558...e58c,1019,3,4
0x68b3...16db,674,4,2
0x1c72...d414,510,4,2
0x3146...af50,1272,3,5
0x34dc...a523,1008,3,4
0x350a...ba66,1027,3,4
0xbcfd...a7ff,1559,3,6
0x6641...e72e,1002,3,4
0x8bfb...2558,1007,3,4
0x93cf...f568,1010,3,4
0x6632...bc0b,1052,3,4
0xbcfd...a7ff,1559,3,6
0x490e...4d0a,503,4,2
0x0e26...dadb,1001,3,4
0xce77...2799,666,4,2
0xf3cc...48b3,1016,3,4
0xd51a...98ff,1002,3,4
0x61e2...ebf1,1010,3,4
0xdf3f...0404,1000,3,4
0xf18c...e9ff,1003,3,4
0xe3f7...86dc,1010,3,4
0x626f...8ab0,1010,3,4
0x5bd0...eb8e,500,4,2
0x4f21...d00e,1007,3,4
0x0500...b9c4,2265,3,9
0x97d3...a281,1001,3,4
0xd624...d0c1,502,4,2
0xb187...a919,506,4,2
0x7cbd...d05d,2001,3,8
0x9264...e2d8,1001,3,4
0xf692...425e,1020,3,4
0x8122...3b56,157,5,1
0x77cc...c4d6,500,4,2
0x2348...35e1,1040,3,4
0xa19e...69cc,160,5,1
0x14d4...ca76,150,5,1
0x9057...9185,170,5,1
0x302d...5ade,501,4,2
0xb2e1...efd2,1250,3,5
0x4e65...c954,1000,3,4
0xbbb9...b813,153,5,1
0x7463...0124,1046,3,4
0x6b2b...fb65,1016,3,4
0x1c72...d414,510,4,2
0x2af4...b350,1010,3,4
0xd546...2354,501,4,2
0xb488...c98d,1002,3,4
0x8d60...3fa2,1010,3,4
0x0ed4...3481,500,4,2
0x626f...8ab0,1010,3,4
0x1920...6546,1955,3,7
0xe35e...23c2,1000,3,4
0x5390...462f,503,4,2
0x97c5...07e3,155,5,1
0x6725...264b,500,4,2
0x33d7...9ab7,1014,3,4
0x49cb...d672,3383,3,13
0x6b9b...1b58,500,4,2
0x2d6c...0116,155,5,1
0x1371...befb,1000,3,4
0xa403...bc0f,1000,3,4
0x80d5...ef9a,164,5,1
0xd51a...98ff,1002,3,4
0xef18...4391,150,5,1
0x4edd...d2c0,152,5,1
0x6b2b...fb65,1016,3,4
0x721e...b771,600,4,2
0x9003...76d2,154,5,1
0x35ad...7204,652,4,2
0x6c17...a444,1000,3,4
0x470f...8b95,1038,3,4
0x7463...0124,1046,3,4
0x3033...d915,154,5,1
0xfc9c...7c4e,210,5,1
0xf20f...1906,1006,3,4
0x183e...120e,1006,3,4
0x579a...d5e5,1002,3,4
0xec45...c665,151,5,1
0xd4f1...b713,1021,3,4
0x43ba...7162,1014,3,4
0xb1d5...0357,1000,3,4
0xccd9...f58e,515,4,2
0xeb61...507e,501,4,2
0x8932...fa21,1000,3,4
0xe5c2...4a4c,2070,3,8
0x30d9...f7cb,1000,3,4
0x7a04...3fa2,500,4,2
0xd915...83fc,1000,3,4
0x5072...9de1,1069,3,4
0xd434...bc86,1150,3,4
0xfa51...4dff,1033,3,4
0x8d4d...b01a,150,5,1
0x5602...6791,1005,3,4
0xd9c9...67d9,1000,3,4
0x5821...f1f6,1002,3,4
0xb30f...cb8d,507,4,2
0xea19...a9d0,500,4,2
0x5c4e...3f72,501,4,2
0x79f1...cb4c,1001,3,4
0xbce5...0150,1000,3,4
0xc600...127e,1008,3,4
0xfde6...408b,1002,3,4
0x7f1b...4bfa,1000,3,4
0x754a...e5c1,1553,3,6
0xf64d...09b0,243,5,1
0x3146...af50,1272,3,5
0xdb99...e868,205,5,1
0x947f...74d2,2263,3,9
0x4fbc...90e1,2029,3,8
0x9617...d0de,1000,3,4
0x5d1a...b6e3,1516,3,6
0xd4f1...b713,1021,3,4
0x4f2e...4360,1150,3,4
0x57fb...cbbb,2006,3,8
0xf18c...e9ff,1003,3,4
0x1371...befb,1000,3,4
0xc205...1bda,1027,3,4
0xc24d...27e8,1000,3,4
0x490c...cf40,1000,3,4
0xb2e1...efd2,1250,3,5
0xb1d5...0357,1000,3,4
0xaf03...87af,1005,3,4
0x6046...7e57,1007,3,4
0x71c0...18ba,501,4,2
0x9d2e...bbe6,500,4,2
0x4448...07ee,1036,3,4
0x1785...bbdd,1005,3,4
0x6fd6...d7c7,1000,3,4
0xac79...7ea1,1016,3,4
0x542a...11e8,721,4,2
0x4225...20da,1000,3,4
0x0aa4...9580,1005,3,4
0x6324...2a72,151,5,1
0x1aa8...ead0,152,5,1
0x02c2...b179,1000,3,4
0xf4e7...4715,153,5,1
0x02c2...b179,1000,3,4
0xec81...4845,1050,3,4
0xc445...f9e7,1273,3,5
0x5142...5013,503,4,2
0xfdc2...3437,185,5,1
0x416b...6730,1000,3,4
0xbd78...afaa,1003,3,4
0x0610...4e74,1013,3,4
0x8189...c167,201,5,1
0x704e...5f3c,1005,3,4
0x933d...b244,1077,3,4
0x754a...e5c1,1553,3,6
0xfde6...408b,1002,3,4
0xa442...cc21,150,5,1
0x00e9...d60a,1000,3,4
0xf692...425e,1020,3,4
0x980b...53a2,2001,3,8
0x7b1a...006a,169,5,1
0xdb3b...58a4,1001,3,4
0x55b9...20f7,500,4,2
0x960d...f00f,180,5,1
0xefbb...3f86,1000,3,4
0xbccb...ed91,150,5,1
0x6d6d...8855,518,4,2
0x57fb...cbbb,2006,3,8
0x11c0...04f6,1130,3,4
0x672c...60e5,157,5,1
0xe679...d775,150,5,1
0x1785...bbdd,1005,3,4
0x57fb...cbbb,2006,3,8
0x49cb...d672,3383,3,13
0xb7a1...1253,1278,3,5
0x5072...9de1,1069,3,4
0xd9c9...67d9,1000,3,4
0x00f3...131b,1000,3,4
0xbdcb...0e9d,502,4,2
0xa485...bbf2,155,5,1
0xfb34...3413,500,4,2
0x3ed1...d451,1084,3,4
0x61e2...ebf1,1010,3,4
0x68ee...0ad8,169,5,1
0x6f66...e856,1095,3,4
0x9c53...3a13,515,4,2
0x422c...c5dd,1000,3,4
0xce78...d8fa,651,4,2
0x53c4...acda,1000,3,4
0x0466...be97,547,4,2
0xc5f1...8a0a,500,4,2
0x4cad...f9be,1543,3,6
0xeaa8...4c2a,165,5,1
0x581b...c615,500,4,2
0x0538...91b2,1000,3,4
0xc464...8e5f,1071,3,4
0x7841...8dbc,1000,3,4
0x5a01...0760,1000,3,4
0x6e42...34c0,170,5,1
0xb117...1432,1035,3,4
0xeb20...6eaa,152,5,1
0x0610...4e74,1013,3,4
0x6f18...95d2,160,5,1
0x626f...8ab0,1010,3,4
0x1183...fa99,151,5,1
0x1643...fb98,1020,3,4
0x6c17...a444,1000,3,4
0x4f3f...4a31,152,5,1
0x467d...ae69,160,5,1
0x5602...6791,1005,3,4
0x65d3...4381,500,4,2
0xeb00...11c3,1010,3,4
0x77e3...3026,150,5,1
0x087f...554b,1328,3,5
0x490c...cf40,1000,3,4
0x5821...f1f6,1002,3,4
0xfff5...b455,1010,3,4
0x97ec...6050,500,4,2
0xa079...50c7,150,5,1
0xc627...ca7e,1250,3,5
0xd0f5...7912,1015,3,4
0x34b0...2bf8,502,4,2
0xb2e1...efd2,1250,3,5
0x1920...6546,1955,3,7
0xe0c2...5e2b,2750,3,11
0xb031...7b17,172,5,1
0x7cdd...a398,1000,3,4
0xcee7...35b3,1000,3,4
0x34cb...1d0d,509,4,2
0xb117...1432,1035,3,4
0x0500...b9c4,2265,3,9
0xd30c...7967,2175,3,8
0x8021...2a4b,317,5,1
0x5d1a...b6e3,1516,3,6
0xcd10...2fa9,525,4,2
0xb132...3ec5,1000,3,4
0xa403...bc0f,1000,3,4
0xec81...4845,1050,3,4
0x7f1b...4bfa,1000,3,4
0x7676...112d,151,5,1
0xc600...127e,1008,3,4
0x5072...9de1,1069,3,4
0xfaca...8884,1740,3,6
0x360f...cc95,1000,3,4
0xf8d2...9e71,1015,3,4
0xc600...127e,1008,3,4
0x2863...8031,1201,3,4
0x8c43...872a,1021,3,4
0x8a0a...e2de,150,5,1
0x4f21...d00e,1007,3,4
0xf7e1...38f6,1005,3,4
0xe5c2...4a4c,2070,3,8
0xbf8d...7fdc,150,5,1
0xc73f...3258,1010,3,4
0xb1d5...0357,1000,3,4
0xcee4...68aa,1005,3,4
0x4cf2...f852,1013,3,4
0xae59...83c2,1408,3,5
0x5d1a...b6e3,1516,3,6
0xfaca...8884,1740,3,6
0x01ed...c55e,506,4,2
0x87f5...a695,1033,3,4
0x8ceb...f1ee,1009,3,4
0x2521...1a80,500,4,2
0x6a5f...ccd4,1000,3,4
0xd9b7...01be,500,4,2
0xdb9d...37ca,1004,3,4
0xdb90...e275,150,5,1
0x4448...07ee,1036,3,4
